	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
191	A8BS37	Ribosomal protein L23 (A8BS37_GIAIC)	GL50803_10091		15.412254651275408	100.0	7.04	59.416428996216986					Single Protein		A8BS37	1	5	5	1	5	1	1	6	100.0	Doubtful
192	A8BAR6	Adaptin_N domain-containing protein (A8BAR6_GIAIC)	GL50803_17304		86.97960873461508	49.68	12.26	254.2597708028664	Oxidation of M(M360, M363, M637, M640, M667)	Oxidation of M(5)			Single Protein		A8BAR6	15	24	24	15	24	15	58	86	100.0	Confident
193	A8BRS8	Radial spoke protein 3 (A8BRS8_GIAIC)	GL50803_16450		34.149641501904995	71.57	5.88	46.3578731728726					Single Protein		A8BRS8	2	4	4	2	4	2	2	4	100.0	Confident
194	D3KHE2	Endo/exonuclease/phosphatase domain-containing protein (D3KHE2_GIAIC)	GL50803_10551		40.51740027408532	63.46	5.49	54.786577386122154					Single Protein		D3KHE2	2	4	4	2	4	2	3	5	100.0	Confident
195	A8BAT6	Cation-transporting ATPase 2, putative (A8BAT6_GIAIC)	GL50803_92246		151.84109233216353	61.86	1.54	11.179946445401253	Oxidation of M(M349)	Oxidation of M(1)			Single Protein		A8BAT6	2	8	8	2	8	2	2	8	100.0	Confident
197	A8BS62	GTP-binding nuclear protein (A8BS62_GIAIC)	GL50803_15869		25.404995853829522	87.61	27.88	85.24241959383518					Single Protein		A8BS62	5	5	5	5	5	5	5	5	100.0	Confident
198	D3KHD1	Uncharacterized protein (D3KHD1_GIAIC)	GL50803_28295		16.629356047295772	56.58	10.53	77.40488915103498					Single Protein		D3KHD1	1	4	3	1	4	1	1	4	100.0	Doubtful
199	A8BAU7	CCT-theta (A8BAU7_GIAIC)	GL50803_13500		60.60775415772517	62.88	5.33	24.060264973753267					Single Protein		A8BAU7	2	9	9	2	9	2	4	9	100.0	Confident
200	A8BS78	WD-40 repeat protein (A8BS78_GIAIC)	GL50803_16264		115.18853470466334	72.53	2.21	13.564522375342142	Oxidation of M(M330)	Oxidation of M(1)			Single Protein		A8BS78	2	13	13	2	13	2	2	13	100.0	Confident
206	A8BRX1	AstB/chuR-related protein (A8BRX1_GIAIC)	GL50803_16519		42.19735737234661	62.73	2.41	25.03600272244158					Single Protein		A8BRX1	1	7	7	1	7	1	1	7	100.0	Doubtful
208	A8BRY4	Uncharacterized protein (A8BRY4_GIAIC)	GL50803_10928		29.770357995471866	91.23	3.51	0.0					Single Protein		A8BRY4	1	2	2	1	2	1	0	10	82.6923076923077	Doubtful
211	A0A644EY25	Uncharacterized protein (A0A644EY25_GIAIC)	GL50803_0061554		122.40555456419739	53.2	2.19	16.204480635331905					Single Protein		A0A644EY25	2	4	4	2	4	2	2	5	100.0	Confident
213	A8BQY8	Putative Flagellar C1a complex subunit C1a-32 (A8BQY8_GIAIC)	GL50803_13262		37.31896164308331	67.07	4.19	42.755741135791276					Single Protein		A8BQY8	2	3	3	2	3	2	2	3	100.0	Confident
215	A0A644EY12	Desulfoferrodox domain-containing protein (A0A644EY12_GIAIC)	GL50803_0061550		12.522161340315526	77.48	8.11	228.03061939088684					Single Protein		A0A644EY12	1	1	1	1	1	1	3	3	100.0	Doubtful
216	D3KGK9	Uncharacterized protein (D3KGK9_GIAIC)	GL50803_15399		110.6456020656423	65.45	1.02	10.533249584847455					Single Protein		D3KGK9	1	4	4	1	4	1	1	4	100.0	Doubtful
217	A0A644F678	Protein kinase domain-containing protein (A0A644F678_GIAIC)	GL50803_0091220		124.2599255850051	72.64	0.79	8.57432207059229					Unrelated Proteins	A8BQA9	A0A644F678, A8BQA9	1	12	12	1	12	1	3	12	100.0	Doubtful
218	D3KGG6	CH_2 domain-containing protein (D3KGG6_GIAIC)	GL50803_15216		114.53439336197748	67.28	1.17	9.879546741759732					Single Protein		D3KGG6	1	4	4	1	4	1	1	4	100.0	Doubtful
219	A8BAA8	Putative Reductase (A8BAA8_GIAIC)	GL50803_4602		33.24439546954055	70.23	3.01	32.32617976039391					Single Protein		A8BAA8	1	2	2	1	2	1	1	2	100.0	Doubtful
222	A8BRG5	Ribosomal protein S17 (A8BRG5_GIAIC)	GL50803_6135		15.715391674893675	82.48	6.57	184.7547354188937					Single Protein		A8BRG5	1	4	4	1	4	1	3	6	99.12434325744309	Doubtful
223	A8BRH9	Protein kinase domain-containing protein (A8BRH9_GIAIC)	GL50803_16235		46.0680385965422	92.8	17.62	59.22675230276141					Single Protein		A8BRH9	9	19	19	9	19	9	9	21	100.0	Confident
224	D3KH10	Uncharacterized protein (D3KH10_GIAIC)	GL50803_15445		32.22719457773451	55.59	8.04	60.55358553202975					Single Protein		D3KH10	2	2	2	2	2	2	2	3	98.97084048027445	Confident
226	A8BAF3	Peptidylprolyl isomerase (A8BAF3_GIAIC)	GL50803_3643		37.56052376792046	77.51	18.05	65.3170546371628	Oxidation of M(M101, M290)	Oxidation of M(2)			Single Protein		A8BAF3	5	13	13	5	13	5	6	18	100.0	Confident
229	A8BSL8	Kinase, NEK (A8BSL8_GIAIC)	GL50803_114535		115.93345746835946	83.59	4.34	18.177208112424186					Single Protein		A8BSL8	4	14	14	4	14	4	4	16	100.0	Confident
230	A8BBM0	Obg-like ATPase 1 (A8BBM0_GIAIC)	GL50803_114246		45.35666841429228	92.86	2.22	20.78111556025323					Single Protein		A8BBM0	1	6	6	1	6	1	1	6	100.0	Doubtful
232	A8BBN0	Nop domain-containing protein (A8BBN0_GIAIC)	GL50803_5359		69.00883694655084	88.25	2.12	27.52735046480526					Single Protein		A8BBN0	1	16	16	1	16	1	2	17	100.0	Doubtful
234	A8BBP6	UBA_e1_C domain-containing protein (A8BBP6_GIAIC)	GL50803_10661		121.3449284220878	64.19	2.2	14.750232373186734	Oxidation of M(M567)	Oxidation of M(1)			Single Protein		A8BBP6	2	8	8	2	8	2	2	8	100.0	Confident
235	A8BBP3	Ribosomal protein S15 (A8BBP3_GIAIC)	GL50803_15260		16.681235011105528	100.0	5.52	58.18712356870905					Single Protein		A8BBP3	1	4	4	1	4	1	1	4	100.0	Doubtful
236	D3KG82	Actin (D3KG82_GIAIC)	GL50803_17591		42.24413838189728	39.37	3.41	36.6831865976644					Single Protein		D3KG82	1	2	2	1	2	1	1	2	100.0	Doubtful
237	A0A644F6T1	ANK_REP_REGION domain-containing protein (A0A644F6T1_GIAIC)	GL50803_0017552		44.44808786998806	67.9	4.94	16.91938419277302					Unrelated Proteins	A8BPT3	A0A644F6T1, A8BPT3	2	5	0	0	5	2	4	10	100.0	Confident
238	A8BSS7	ANK_REP_REGION domain-containing protein (A8BSS7_GIAIC)	GL50803_21505		95.18177514866848	91.5	6.43	16.351514137389042	Oxidation of M(M187, M525)	Oxidation of M(2)			Single Protein		A8BSS7	4	12	8	2	12	4	4	13	100.0	Confident
239	D3KGF8	Uncharacterized protein (D3KGF8_GIAIC)	GL50803_29119		34.39134131892263	70.86	8.61	47.93825521285689					Single Protein		D3KGF8	2	5	5	2	5	2	2	5	100.0	Confident
240	A8BST9	PlsC domain-containing protein (A8BST9_GIAIC)	GL50803_15987		38.625200731540005	81.95	3.55	28.123776391542705					Single Protein		A8BST9	1	4	4	1	4	1	2	4	99.14089347079039	Doubtful
242	A8BBU3	Lactamase_B domain-containing protein (A8BBU3_GIAIC)	GL50803_8913		24.34536943443176	66.82	5.53	48.76955443620122					Single Protein		A8BBU3	1	2	2	1	2	1	1	2	82.6923076923077	Doubtful
243	A8BC70	Sec24-like (A8BC70_GIAIC)	GL50803_17164		105.81138599064325	48.3	2.57	20.24911900191075					Single Protein		A8BC70	2	5	5	2	5	2	2	7	100.0	Doubtful
244	A8B252	40S ribosomal protein S8 (A8B252_GIAIC)	GL50803_5845		19.401496365979487	85.06	8.62	96.97853928118174					Single Protein		A8B252	1	6	6	1	6	1	2	7	100.0	Doubtful
246	A8BC83	ATP_bind_3 domain-containing protein (A8BC83_GIAIC)	GL50803_7368		33.89745931536708	100.0	11.63	51.38896018388201					Single Protein		A8BC83	3	4	4	3	4	3	3	4	99.10873440285205	Confident
247	A8BT95	Uncharacterized protein (A8BT95_GIAIC)	GL50803_6367		31.450881031707155	92.0	3.64	30.680483336228406					Single Protein		A8BT95	1	12	12	1	12	1	1	13	100.0	Doubtful
248	A8B1U4	IFT complex B (A8B1U4_GIAIC)	GL50803_14713		41.40219607313334	65.37	3.88	27.393288693061077	Oxidation of M(M8)	Oxidation of M(1)			Single Protein		A8B1U4	1	3	3	1	3	1	1	3	100.0	Doubtful
249	A8BC91	Ankyrin repeat protein 1 (A8BC91_GIAIC)	GL50803_7375		86.789166021798	53.15	2.52	20.611888234844	Oxidation of M(M714)	Oxidation of M(1)			Single Protein		A8BC91	2	4	4	2	4	2	2	4	100.0	Confident
250	A8B1V5	Aspartate aminotransferase (A8B1V5_GIAIC)	GL50803_91056		47.589133059200854	59.02	8.43	45.116596787369446					Single Protein		A8B1V5	5	10	10	5	10	5	5	10	100.0	Confident
251	A8BSY2	TPX2 domain-containing protein (A8BSY2_GIAIC)	GL50803_7778		31.544171615193264	89.51	3.75	31.599748754542365					Single Protein		A8BSY2	1	9	9	1	9	1	1	9	100.0	Doubtful
253	A8B299	MFS domain-containing protein (A8B299_GIAIC)	GL50803_11540		56.30149070389568	33.01	4.1	27.216557798267136					Single Protein		A8B299	1	3	3	1	3	1	1	3	100.0	Doubtful
254	A0A644F722	Fe-ADH domain-containing protein (A0A644F722_GIAIC)	GL50803_0013350		44.65665279190711	71.18	6.9	11.401530969544341					Related Proteins	E2RTV7	A0A644F722, E2RTV7	2	2	2	2	2	2	1	3	100.0	Doubtful
257	A8BBA2	GPN-loop GTPase 3 (A8BBA2_GIAIC)	GL50803_8513		28.97635605446909	40.82	4.12	53.06372904064662					Single Protein		A8BBA2	1	1	1	1	1	1	1	1	100.0	Doubtful
258	A8BSD2	Phosphatase subunit gene g4-1 (A8BSD2_GIAIC)	GL50803_17157		51.65877341281785	56.29	3.09	25.18547139541138	Oxidation of M(M407)	Oxidation of M(1)			Single Protein		A8BSD2	1	2	2	1	2	1	1	2	100.0	Doubtful
259	D3KG44	Nudix hydrolase domain-containing protein (D3KG44_GIAIC)	GL50803_14603		37.396735571912856	78.61	4.52	29.603975148992323					Single Protein		D3KG44	1	6	6	1	6	1	1	8	100.0	Doubtful
260	A8BBC9	Cytosolic Fe-S cluster assembly factor NUBP1 homolog (A8BBC9_GIAIC)	GL50803_10969		36.738371252231246	67.55	3.83	44.0965135059032					Single Protein		A8BBC9	2	5	5	2	5	2	2	5	100.0	Confident
261	A0A644EYB1	ANK_REP_REGION domain-containing protein (A0A644EYB1_GIAIC)	GL50803_0014800		42.331420442507905	55.75	2.81	68.87455442826786	Oxidation of M(M53)	Oxidation of M(1)			Related Proteins	A8BCG5	A0A644EYB1, A8BCG5	1	3	3	1	3	1	2	6	100.0	Doubtful
263	A0A644F0V8	Putative Nucleotidyl transferase (A0A644F0V8_GIAIC)	GL50803_0017393		36.43230206777361	67.18	5.83	25.880775820438075					Unrelated Proteins	A8BM08	A0A644F0V8, A8BM08	1	3	3	1	3	1	1	3	100.0	Doubtful
264	A8BSJ8	Ankyrin repeat protein 1 (A8BSJ8_GIAIC)	GL50803_88245		134.36034989043333	76.92	0.98	7.848495737174709					Single Protein		A8BSJ8	1	9	9	1	9	1	1	11	100.0	Doubtful
266	A8BBI7	Ubiquitin carboxyl-terminal hydrolase (A8BBI7_GIAIC)	GL50803_14460		92.99685458684401	54.7	2.69	25.81110168093126					Single Protein		A8BBI7	4	10	10	4	10	4	4	10	100.0	Confident
267	A8BBI5	T-complex protein 1 subunit eta (A8BBI5_GIAIC)	GL50803_16124		64.71139757251473	88.07	3.7	21.270082985200368					Single Protein		A8BBI5	2	10	10	2	10	2	2	11	100.0	Confident
268	A8BCN0	Protein kinase domain-containing protein (A8BCN0_GIAIC)	GL50803_16587		34.086018508828666	71.01	3.58	31.83823742438797					Single Protein		A8BCN0	1	2	2	1	2	1	1	2	100.0	Doubtful
272	A8BD27	Protein-ribulosamine 3-kinase (A8BD27_GIAIC)	GL50803_2969		31.164660668093674	53.63	2.77	37.16798642054103					Single Protein		A8BD27	1	2	2	1	2	1	1	2	100.0	Doubtful
275	A8BCR3	Brix domain-containing protein (A8BCR3_GIAIC)	GL50803_16173		32.395876691686105	81.98	4.95	29.813190521070005					Single Protein		A8BCR3	1	6	6	1	6	1	1	7	100.0	Doubtful
276	A8BCR1	Ankyrin repeat protein 2 (A8BCR1_GIAIC)	GL50803_7021		54.9012488662147	73.71	3.31	19.759093483519464					Single Protein		A8BCR1	1	3	3	1	3	1	1	3	100.0	Doubtful
279	A8BCS1	BRO1 domain-containing protein (A8BCS1_GIAIC)	GL50803_7031		109.19642097335746	75.58	12.56	37.00517078519549	Oxidation of M(M351, M475)	Oxidation of M(2)			Single Protein		A8BCS1	9	26	26	9	26	9	11	33	100.0	Confident
280	A8BD41	Putative Ubiquitin protein (A8BD41_GIAIC)	GL50803_15270		55.57126028458391	48.59	2.01	26.202276141188857					Single Protein		A8BD41	1	2	2	1	2	1	1	2	100.0	Doubtful
282	A8B2Q4	Ribosomal protein L21 (A8B2Q4_GIAIC)	GL50803_15520		18.245681483675778	100.0	6.29	53.06372904064662					Single Protein		A8B2Q4	1	5	5	1	5	1	1	5	100.0	Doubtful
283	A8B322	PX domain-containing protein (A8B322_GIAIC)	GL50803_42357		115.17148816122697	48.1	5.46	70.21468431985562	Oxidation of M(M253, M523)	Oxidation of M(2)			Single Protein		A8B322	7	23	23	7	23	7	11	38	100.0	Confident
284	A8BD53	Deacetylase sirtuin-type domain-containing protein (A8BD53_GIAIC)	GL50803_10708		74.54673596184807	54.85	1.47	16.132185310636352					Single Protein		A8BD53	1	3	3	1	3	1	1	3	100.0	Doubtful
285	A8BTU8	Protein kinase domain-containing protein (A8BTU8_GIAIC)	GL50803_137695		97.18767579939448	63.49	2.67	20.34678356301321					Single Protein		A8BTU8	2	9	9	2	9	2	2	10	100.0	Doubtful
289	A8B2S4	Protein kinase domain-containing protein (A8B2S4_GIAIC)	GL50803_14742		32.61535019921594	80.84	4.88	32.95755045883911					Single Protein		A8B2S4	1	5	5	1	5	1	1	5	100.0	Doubtful
291	A8B343	PX domain-containing protein (A8B343_GIAIC)	GL50803_7723		80.6154505997998	74.22	7.41	67.33132469430114					Single Protein		A8B343	4	16	16	4	16	4	9	25	100.0	Confident
292	A8B353	Protein kinase domain-containing protein (A8B353_GIAIC)	GL50803_95593		42.33578103364344	78.99	5.85	33.65877493668675	Oxidation of M(M300)	Oxidation of M(1)			Single Protein		A8B353	2	8	8	2	8	2	2	10	99.12280701754386	Confident
296	A8B2X0	Seryl-tRNA synthetase (A8B2X0_GIAIC)	GL50803_101501		51.72262492956481	82.71	3.72	29.708214498108493					Single Protein		A8B2X0	2	8	8	2	8	2	2	10	100.0	Confident
297	A8B394	Glycylpeptide N-tetradecanoyltransferase (A8B394_GIAIC)	GL50803_5772		46.98777022002466	55.26	2.2	33.480686180407986					Single Protein		A8B394	1	6	6	1	6	1	1	7	100.0	Doubtful
299	A8B2Y8	Uncharacterized protein (A8B2Y8_GIAIC)	GL50803_15094		22.00025789078682	40.76	4.35	0.0	Oxidation of M(M152)	Oxidation of M(1)			Single Protein		A8B2Y8	1	6	6	1	6	1	0	14	82.6923076923077	Doubtful
301	A8B1Y6	Coatomer beta subunit (A8B1Y6_GIAIC)	GL50803_88082		114.8053645754326	66.13	2.67	16.368335465977236					Single Protein		A8B1Y6	3	12	12	3	12	3	5	18	99.28443649373881	Confident
302	A8BTB7	Asparagine--tRNA ligase (A8BTB7_GIAIC)	GL50803_14375		62.39842915673947	72.26	1.82	19.002551615907233					Single Protein		A8BTB7	1	10	10	1	10	1	1	11	100.0	Doubtful
303	A8B2A9	Protein kinase domain-containing protein (A8B2A9_GIAIC)	GL50803_16802		32.84130852005603	83.16	11.68	53.15490383281267					Single Protein		A8B2A9	3	7	7	3	7	3	3	8	100.0	Confident
305	A0A644F6T0	TP6A_N domain-containing protein (A0A644F6T0_GIAIC)	GL50803_0015279		36.10957995459222	47.26	2.74	40.563139026263514					Related Proteins	E2RTV8	A0A644F6T0, E2RTV8	1	5	5	1	5	1	1	8	88.23529411764706	Doubtful
306	A8BCD1	Uncharacterized protein (A8BCD1_GIAIC)	GL50803_16678		34.33596488177534	45.09	3.37	48.76955443620122					Single Protein		A8BCD1	1	1	1	1	1	1	1	1	100.0	Doubtful
307	A8BTG2	M16C_associated domain-containing protein (A8BTG2_GIAIC)	GL50803_93551		128.42669716469538	66.02	3.0	16.385674804394583					Single Protein		A8BTG2	3	11	11	3	11	3	3	12	100.0	Confident
308	A8BCE5	Flagellar exit site protein (A8BCE5_GIAIC)	GL50803_8855		104.0253744327739	62.34	6.44	21.878468197098286	Oxidation of M(M31)	Oxidation of M(1)			Single Protein		A8BCE5	3	15	15	3	15	3	6	16	100.0	Confident
309	A8B2F3	Ribosomal protein L10e (A8B2F3_GIAIC)	GL50803_10341		38.33943645859748	80.77	9.17	52.08106739174575					Single Protein		A8B2F3	3	5	5	3	5	3	3	6	100.0	Confident
310	A8BCG1	Copine domain-containing protein (A8BCG1_GIAIC)	GL50803_8903		29.125559561084756	78.74	4.72	33.217058730168546					Single Protein		A8BCG1	1	4	4	1	4	1	1	4	100.0	Doubtful
313	A8BCJ6	Uncharacterized protein (A8BCJ6_GIAIC)	GL50803_22543		146.5624708280595	53.66	1.6	12.26327458933548					Single Protein		A8BCJ6	2	12	12	2	12	2	2	16	100.0	Doubtful
314	A8BCL1	Nitroreductase Fd-NR2 (A8BCL1_GIAIC)	GL50803_22677		28.533358357586277	61.74	10.98	88.3469415441132					Single Protein		A8BCL1	2	6	6	2	6	2	3	8	100.0	Doubtful
315	A8BTM8	Uncharacterized protein (A8BTM8_GIAIC)	GL50803_16844		34.51294230461972	82.72	10.8	73.78151213830648					Single Protein		A8BTM8	3	7	7	3	7	3	4	8	100.0	Confident
316	A8BCK3	Coiled-coil protein (A8BCK3_GIAIC)	GL50803_3409		103.8183990346617	94.56	1.11	9.374592130514236					Single Protein		A8BCK3	1	21	21	1	21	1	2	21	100.0	Doubtful
319	A8BE11	Uncharacterized protein (A8BE11_GIAIC)	GL50803_14235		37.671697297148455	90.18	6.85	41.76798473991491					Single Protein		A8BE11	2	9	9	2	9	2	2	10	100.0	Confident
320	A8BUQ4	Chaperone protein DnaJ (A8BUQ4_GIAIC)	GL50803_15148		67.3486313088601	76.87	3.26	25.464183855521565					Single Protein		A8BUQ4	2	8	8	2	8	2	2	9	100.0	Confident
321	A0A644F713	Plug_translocon domain-containing protein (A0A644F713_GIAIC)	GL50803_005744		51.9296327187019	43.43	4.66	54.258089501368566	Oxidation of M(M15)	Oxidation of M(1)			Related Proteins	A8BR91	A0A644F713, A8BR91	2	2	2	2	2	2	3	4	100.0	Confident
322	A8BDQ0	Coatomer beta' subunit (A8BDQ0_GIAIC)	GL50803_9593		109.14811884465203	57.33	2.29	16.101398697448115					Single Protein		A8BDQ0	2	8	8	2	8	2	2	8	99.11504424778761	Confident
324	A8BE31	Uncharacterized protein (A8BE31_GIAIC)	GL50803_16648		88.30916687517272	76.94	2.72	18.889103546558534					Single Protein		A8BE31	2	27	27	2	27	2	2	34	100.0	Confident
326	A8BV45	Cation_ATPase_N domain-containing protein (A8BV45_GIAIC)	GL50803_96670		147.87001063876963	61.12	3.82	16.290417279623902					Single Protein		A8BV45	4	12	12	4	12	4	4	12	100.0	Confident
328	A8BE44	CLASP N terminal domain-containing protein (A8BE44_GIAIC)	GL50803_6735		107.08086567836408	67.76	1.33	10.429088896740186					Single Protein		A8BE44	1	5	5	1	5	1	1	5	100.0	Doubtful
329	A8BV59	Protein geranylgeranyltransferase type II (A8BV59_GIAIC)	GL50803_17082		123.15056302245505	62.65	1.42	10.104350799356661					Single Protein		A8BV59	1	5	5	1	5	1	1	6	86.27450980392157	Doubtful
331	A8B433	Farnesyl diphosphate synthase (A8B433_GIAIC)	GL50803_6633		46.201689865316744	69.78	7.86	48.82600067976163					Single Protein		A8B433	4	6	6	4	6	4	4	6	100.0	Confident
333	A8BE66	Radial spokehead-like protein (A8BE66_GIAIC)	GL50803_16720		95.98769277419741	75.6	3.1	16.372185480199505					Single Protein		A8BE66	2	9	9	2	9	2	2	9	100.0	Doubtful
335	A8BV75	PlsC domain-containing protein (A8BV75_GIAIC)	GL50803_7126		48.61983287583612	67.22	2.83	23.371559328151832	Oxidation of M(M330)	Oxidation of M(1)			Single Protein		A8BV75	1	4	4	1	4	1	1	4	100.0	Doubtful
336	A8B3S4	BRO1 domain-containing protein (A8B3S4_GIAIC)	GL50803_103709		94.68734015307783	73.0	9.91	30.049835645987052					Single Protein		A8B3S4	7	15	15	7	15	7	7	23	100.0	Confident
341	A8BE83	High cysteine membrane protein Group 5 (A8BE83_GIAIC)	GL50803_16716		72.5365945196997	65.28	1.34	13.434925027807024					Single Protein		A8BE83	1	4	4	1	4	1	1	8	100.0	Doubtful
342	A8B3U7	Nucleotide-binding protein 1 (A8B3U7_GIAIC)	GL50803_14604		45.15145653054086	56.07	5.83	46.45068172777324					Single Protein		A8B3U7	3	5	5	3	5	3	3	6	100.0	Confident
343	A8B467	Uncharacterized protein (A8B467_GIAIC)	GL50803_6464		141.47966561208537	83.27	1.67	11.004955979299321					Single Protein		A8B467	2	14	14	2	14	2	2	14	100.0	Confident
346	A8B470	Uncharacterized protein (A8B470_GIAIC)	GL50803_14213		32.95959853978007	92.0	3.0	28.123776391542705					Single Protein		A8B470	1	4	4	1	4	1	1	4	100.0	Doubtful
347	A8BDY5	ZipA (A8BDY5_GIAIC)	GL50803_16811		91.81992023196851	78.49	3.37	16.807037684188867	Oxidation of M(M366)	Oxidation of M(1)			Single Protein		A8BDY5	2	5	5	2	5	2	2	5	86.27450980392157	Doubtful
348	A8BDZ8	FYVE-type domain-containing protein (A8BDZ8_GIAIC)	GL50803_16653		103.05033537210511	39.8	2.02	54.28302428514676					Single Protein		A8BDZ8	2	3	3	2	3	2	5	7	100.0	Confident
350	A8B491	Uncharacterized protein (A8B491_GIAIC)	GL50803_13988		114.86022080387598	81.88	0.79	8.985232073975308					Single Protein		A8B491	1	10	10	1	10	1	2	13	99.13644214162349	Doubtful
353	D3KHN3	Uncharacterized protein (D3KHN3_GIAIC)	GL50803_14972		120.18870710929345	56.89	1.67	15.89911981933947					Single Protein		D3KHN3	2	6	6	2	6	2	2	6	100.0	Doubtful
354	A0A644EXP1	Cell motility MEMO family protein (A0A644EXP1_GIAIC)	GL50803_00112932		31.42850462313832	69.82	6.32	74.00993787248079	Oxidation of M(M194)	Oxidation of M(1)			Related Proteins	A8BWT5	A0A644EXP1, A8BWT5	2	6	6	2	6	2	3	8	100.0	Confident
355	D3KHL8	SWIRM domain-containing protein (D3KHL8_GIAIC)	GL50803_8125		104.43439563233571	72.43	0.97	11.086902651068083					Single Protein		D3KHL8	1	7	7	1	7	1	1	7	100.0	Doubtful
356	A8B3A0	Ankyrin repeat protein 1 (A8B3A0_GIAIC)	GL50803_24842		201.34623454663844	63.16	1.03	8.476690807899676					Single Protein		A8B3A0	2	15	15	2	15	2	3	17	100.0	Confident
357	A8B471	Histone domain-containing protein (A8B471_GIAIC)	GL50803_14212		21.326576554458324	69.84	4.23	80.60955016684215					Related Proteins	E2RU29	A8B471, E2RU29	1	4	0	0	4	1	3	6	100.0	Doubtful
359	A8BUF3	Actin related protein (A8BUF3_GIAIC)	GL50803_8726		106.42818994239207	64.77	4.65	20.596640499798248	Oxidation of M(M574, M902)	Oxidation of M(2)			Single Protein		A8BUF3	3	13	13	3	13	3	3	14	100.0	Confident
360	A8B3D0	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase (A8B3D0_GIAIC)	GL50803_6055		29.858822121607588	64.18	4.1	37.66577195295898					Single Protein		A8B3D0	1	4	4	1	4	1	1	4	100.0	Doubtful
361	A0A644F4M7	Uncharacterized protein (A0A644F4M7_GIAIC)	GL50803_0094224		49.216464167738685	53.99	2.73	26.53186452032331	Oxidation of M(M318)	Oxidation of M(1)			Related Proteins	A8BA43	A0A644F4M7, A8BA43	1	2	2	1	2	1	1	2	100.0	Doubtful
362	D3KHI1	Uncharacterized protein (D3KHI1_GIAIC)	GL50803_9847		24.823488318439583	66.81	4.8	36.84337518542713					Single Protein		D3KHI1	1	1	1	1	1	1	1	1	100.0	Doubtful
364	A8B3E2	AAA domain-containing protein (A8B3E2_GIAIC)	GL50803_24636		34.73298523143913	66.67	6.23	39.42585475449911	Oxidation of M(M274)	Oxidation of M(1)			Single Protein		A8B3E2	2	5	5	2	5	2	2	5	100.0	Confident
365	A0A644F6N5	KIF-binding protein (A0A644F6N5_GIAIC)	GL50803_0015442		104.73895544377079	67.82	1.08	11.16022872680266					Related Proteins	A8BDL1	A0A644F6N5, A8BDL1	1	6	6	1	6	1	1	6	100.0	Doubtful
366	A8BUI2	Uncharacterized protein (A8BUI2_GIAIC)	GL50803_4266		121.22449783156928	69.89	7.73	36.89314073341111	Oxidation of M(M822)	Oxidation of M(1)			Single Protein		A8BUI2	7	16	16	7	16	7	10	21	100.0	Confident
367	A8B3G7	AAA domain-containing protein (A8B3G7_GIAIC)	GL50803_7950		43.32497811219005	59.23	7.69	63.00129119969244	Oxidation of M(M92, M304)	Oxidation of M(2)			Single Protein		A8B3G7	4	6	6	4	6	4	4	6	100.0	Confident
368	D3KI75	Uncharacterized protein (D3KI75_GIAIC)	GL50803_87577		33.289925832687885	66.23	8.28	47.04720957693018					Single Protein		D3KI75	2	5	5	2	5	2	3	5	100.0	Confident
369	D3KI74	Uncharacterized protein (D3KI74_GIAIC)	GL50803_14758		110.67821824595707	46.26	2.62	21.163376883267922					Single Protein		D3KI74	2	5	5	2	5	2	2	5	100.0	Confident
373	A8BNB8	Adenylate kinase (A8BNB8_GIAIC)	GL50803_7009		28.337392981225204	80.24	4.35	33.34835145242218					Single Protein		A8BNB8	1	6	6	1	6	1	1	6	100.0	Doubtful
375	A8BND8	Tyrosine--tRNA ligase (A8BND8_GIAIC)	GL50803_16612		43.4578631449451	74.68	4.65	32.702065571561285					Single Protein		A8BND8	2	5	5	2	5	2	3	5	100.0	Confident
377	A8BNH0	Coiled-coil protein (A8BNH0_GIAIC)	GL50803_9515		150.25313489906435	82.39	0.66	6.793182703271185					Single Protein		A8BNH0	1	8	8	1	8	1	1	8	100.0	Doubtful
378	A8BNI9	AB hydrolase-1 domain-containing protein (A8BNI9_GIAIC)	GL50803_9503		34.81795227836714	73.62	3.91	30.90524878191506					Single Protein		A8BNI9	1	4	4	1	4	1	1	4	100.0	Doubtful
379	A8BNI1	M16C_associated domain-containing protein (A8BNI1_GIAIC)	GL50803_9508		131.35548381955078	69.45	4.69	20.538152268877134					Single Protein		A8BNI1	5	11	11	5	11	5	5	11	100.0	Confident
380	A8BNJ4	AB hydrolase-1 domain-containing protein (A8BNJ4_GIAIC)	GL50803_24372		39.58770532746127	63.74	3.12	33.480686180407986					Single Protein		A8BNJ4	1	3	3	1	3	1	1	3	100.0	Doubtful
381	A8BNK8	Nucleoside transporter (A8BNK8_GIAIC)	GL50803_96818		53.49585615350563	31.01	2.05	27.304637273342436					Single Protein		A8BNK8	1	3	3	1	3	1	1	3	100.0	Doubtful
