	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
114	A8B7Z1	Protein kinase domain-containing protein (A8B7Z1_GIAIC)	GL50803_10893		35.7900447002848	66.36	3.74	39.165625578225615					Single Protein		A8B7Z1	1	4	4	1	4	1	1	4	100.0	Doubtful
115	A8BZB0	Seven transmembrane protein 1 (A8BZB0_GIAIC)	GL50803_8044		35.146033391296584	28.3	5.66	91.4152156484429	Oxidation of M(M52)	Oxidation of M(1)			Single Protein		A8BZB0	3	4	4	3	4	3	4	4	100.0	Doubtful
116	A8BZD3	Ribosomal_S7 domain-containing protein (A8BZD3_GIAIC)	GL50803_12981		21.011877512817218	87.37	7.37	148.9324446329895					Single Protein		A8BZD3	2	7	7	2	7	2	3	8	100.0	Confident
117	A8BIB3	Kinase, NEK (A8BIB3_GIAIC)	GL50803_16460		134.04625908418905	71.24	0.91	10.978531321151506					Single Protein		A8BIB3	1	8	8	1	8	1	1	10	100.0	Doubtful
118	A8BIB1	Uncharacterized protein (A8BIB1_GIAIC)	GL50803_92602		342.1159943527813	62.79	0.42	4.584392787406724					Single Protein		A8BIB1	1	16	16	1	16	1	1	18	89.1891891891892	Doubtful
119	A8BZE2	ANK_REP_REGION domain-containing protein (A8BZE2_GIAIC)	GL50803_17046		74.53178273484143	60.0	1.91	21.117286925573136					Single Protein		A8BZE2	1	3	3	1	3	1	1	4	100.0	Doubtful
120	A8BIF2	Triosephosphate isomerase (A8BIF2_GIAIC)	GL50803_93938		27.885310727574822	54.86	13.23	91.81970775308203	Oxidation of M(M141)	Oxidation of M(1)			Single Protein		A8BIF2	3	9	9	3	9	3	3	10	100.0	Confident
121	A8B7H8	Ribos_L4_asso_C domain-containing protein (A8B7H8_GIAIC)	GL50803_17547		34.96576867343805	100.0	54.43	315.83994763316036	Oxidation of M(M1, M314)	Oxidation of M(2)			Single Protein		A8B7H8	19	30	30	19	30	19	36	62	100.0	Confident
122	A8BYL1	Uncharacterized protein (A8BYL1_GIAIC)	GL50803_13584		43.609829494226155	80.05	3.11	58.64697301609949					Single Protein		A8BYL1	1	6	6	1	6	1	2	10	100.0	Doubtful
123	A0A644F9P4	WD40 repeat protein (A0A644F9P4_GIAIC)	GL50803_0017068		36.996375131879056	70.69	11.78	44.34028622264218	Oxidation of M(M195)	Oxidation of M(1)			Unrelated Proteins	A8B880	A0A644F9P4, A8B880	3	4	0	0	4	3	3	4	100.0	Confident
124	A8B7M0	Alpha-3 giardin (A8B7M0_GIAIC)	GL50803_11683		33.29892900205321	90.54	9.12	92.41191102790226	Oxidation of M(M58)	Oxidation of M(1)			Single Protein		A8B7M0	4	8	8	4	8	4	6	10	100.0	Confident
125	A8BHN6	Uncharacterized protein (A8BHN6_GIAIC)	GL50803_21628		42.35215824428589	100.0	25.07	103.82377230799675	Oxidation of M(M15)	Oxidation of M(1)			Single Protein		A8BHN6	11	29	27	9	27	9	18	39	100.0	Confident
126	K1C9_HUMAN				62.09190997979053	48.8	51.2	770.1570719447581	Oxidation of M(M157, M234, M245, M269, M296, M326)	Oxidation of M(6)			Single Protein		K1C9_HUMAN	53	77	77	53	77	53	192	284	100.0	Confident
127	CASB_BOVIN				25.091254045151747	42.41	9.82	523.1408559377278					Single Protein		CASB_BOVIN	2	10	10	2	10	2	6	19	100.0	Doubtful
128	A8BYQ2	Serine/threonine-protein phosphatase (A8BYQ2_GIAIC)	GL50803_2053		35.03455160574931	56.21	6.54	61.739267956948375	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		A8BYQ2	2	8	7	2	7	2	2	8	100.0	Confident
129	A8BZ22	EF1_GNE domain-containing protein (A8BZ22_GIAIC)	GL50803_13561		24.742991892923865	64.09	24.55	158.3834161640669	Oxidation of M(M58, M131, M133, M147)	Oxidation of M(4)			Single Protein		A8BZ22	5	11	11	5	11	5	6	14	100.0	Confident
130	A8BI14	Alpha-4 giardin (A8BI14_GIAIC)	GL50803_7799		33.591833059788485	73.65	4.39	42.71270110229133					Single Protein		A8BI14	1	4	4	1	4	1	1	4	100.0	Doubtful
131	A8BI13	Alpha-6 giardin (A8BI13_GIAIC)	GL50803_14551		33.127371260167635	82.49	26.94	113.69680004417445	Oxidation of M(M23)	Oxidation of M(1)			Single Protein		A8BI13	6	16	16	6	16	6	9	22	100.0	Confident
132	A8B827	DNA-directed RNA polymerase subunit beta (A8B827_GIAIC)	GL50803_29436		137.92005987116585	61.86	2.59	5.926107744558745					Single Protein		A8B827	2	7	7	2	7	2	1	16	94.5945945945946	Doubtful
133	A8B820	ANK_REP_REGION domain-containing protein (A8B820_GIAIC)	GL50803_17060		66.19465522107946	64.21	9.15	75.79299512708954					Single Protein		A8B820	5	21	21	5	21	5	8	31	100.0	Confident
134	A8BYU1	H(+)-transporting two-sector ATPase (A8BYU1_GIAIC)	GL50803_7532		71.49178033072369	61.07	2.29	20.806738588432356					Single Protein		A8BYU1	1	8	8	1	8	1	2	10	89.1891891891892	Doubtful
135	A8BHU2	Uncharacterized protein (A8BHU2_GIAIC)	GL50803_16902		109.22949385888762	60.46	3.72	26.775811551221334					Single Protein		A8BHU2	3	10	10	3	10	3	3	11	100.0	Confident
136	A8B7S7	Protein kinase domain-containing protein (A8B7S7_GIAIC)	GL50803_9196		33.853544780196636	81.14	3.03	43.037512517517875	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		A8B7S7	1	8	8	1	8	1	1	11	100.0	Doubtful
137	A8BZ76	Protein kinase domain-containing protein (A8BZ76_GIAIC)	GL50803_22165		39.510122529542386	63.59	3.64	41.461046857535536	Oxidation of M(M243)	Oxidation of M(1)			Single Protein		A8BZ76	1	7	7	1	7	1	1	8	100.0	Doubtful
138	A8B843	Protein kinase domain-containing protein (A8B843_GIAIC)	GL50803_11178		37.9423347304175	47.16	6.87	63.35186077671941					Single Protein		A8B843	2	8	8	2	8	2	2	8	100.0	Confident
139	A8B852	Pyruvate-flavodoxin oxidoreductase (A8B852_GIAIC)	GL50803_17063		131.71844001829652	57.88	10.18	42.089017634008506	Oxidation of M(M100, M787, M1192)	Oxidation of M(3)			Single Protein		A8B852	12	28	28	12	28	12	18	34	100.0	Confident
140	A8BZ84	Ornithine cyclodeaminase (A8BZ84_GIAIC)	GL50803_2452		33.94940158074527	75.83	9.06	56.783607652711716					Single Protein		A8BZ84	2	4	4	2	4	2	3	4	100.0	Doubtful
141	A0A644F9H9	HATPase_c domain-containing protein (A0A644F9H9_GIAIC)	GL50803_0098054		80.72098849652629	83.66	2.84	161.8662554773521					Related Proteins	A8BBJ7	A0A644F9H9, A8BBJ7	3	14	0	0	0	0	15	36	100.0	Confident
142	A8BRL1	Vacuolar ATP synthase subunit D (A8BRL1_GIAIC)	GL50803_3678		29.461169742741546	78.73	7.46	71.63839108928609					Single Protein		A8BRL1	2	4	4	2	4	2	2	5	100.0	Doubtful
143	A8BAK9	Protein phosphatase 2A B' regulatory subunit Wdb1 (A8BAK9_GIAIC)	GL50803_16443		93.14911812410244	71.99	0.0	0.0					Single Protein		A8BAK9	0	7	7	0	7	0	2	7	91.89189189189189	Doubtful
144	A8BAM2	Ubiquitin-like domain-containing protein (A8BAM2_GIAIC)	GL50803_115337		36.46831051877801	54.1	12.46	148.3746452148884					Single Protein		A8BAM2	4	8	8	4	8	4	5	10	100.0	Confident
145	A8BRP6	Uncharacterized protein (A8BRP6_GIAIC)	GL50803_7188		115.54828929788977	50.41	1.36	14.75732176285163					Single Protein		A8BRP6	1	9	9	1	9	1	2	9	100.0	Doubtful
146	A8BS28	ATP-dependent RNA helicase p47, putative (A8BS28_GIAIC)	GL50803_16376		56.91761955569137	79.84	6.4	95.05507448152044					Single Protein		A8BS28	4	10	10	4	10	4	8	14	100.0	Confident
147	A8BRQ2	Glutamate synthase (A8BRQ2_GIAIC)	GL50803_7195		98.25843861994511	71.32	4.4	25.745972645405132					Single Protein		A8BRQ2	3	10	10	3	10	3	4	11	100.0	Confident
148	D3KGW1	Uncharacterized protein (D3KGW1_GIAIC)	GL50803_33663		116.64555304861423	77.17	0.96	12.590506999006896					Single Protein		D3KGW1	1	8	8	1	8	1	1	8	100.0	Doubtful
149	A8BAR6	Adaptin_N domain-containing protein (A8BAR6_GIAIC)	GL50803_17304		86.97960873461508	49.68	13.54	267.9811393699645	Oxidation of M(M4, M360, M363, M637, M640)	Oxidation of M(5)			Single Protein		A8BAR6	14	23	23	14	23	14	39	74	100.0	Confident
150	D3KHE2	Endo/exonuclease/phosphatase domain-containing protein (D3KHE2_GIAIC)	GL50803_10551		40.51740027408532	63.46	5.49	73.49912852017664					Single Protein		D3KHE2	2	5	5	2	5	2	2	5	100.0	Confident
151	A8BAT6	Cation-transporting ATPase 2, putative (A8BAT6_GIAIC)	GL50803_92246		151.84109233216353	61.86	0.88	9.998998049564666	Oxidation of M(M349)	Oxidation of M(1)			Single Protein		A8BAT6	1	8	8	1	8	1	2	8	100.0	Doubtful
152	D3KHE0	Uncharacterized protein (D3KHE0_GIAIC)	GL50803_3420		48.9690959860813	68.34	2.51	34.93477096329383					Single Protein		D3KHE0	1	3	3	1	3	1	1	3	89.1891891891892	Doubtful
153	A8BS66	Mitogen-activated protein kinase (A8BS66_GIAIC)	GL50803_22850		41.070083343860645	76.11	18.89	144.18532743032182					Single Protein		A8BS66	6	11	11	6	11	6	9	16	100.0	Confident
154	A8BS62	GTP-binding nuclear protein (A8BS62_GIAIC)	GL50803_15869		25.404995853829522	87.61	29.2	114.35727238338396					Single Protein		A8BS62	5	8	8	5	8	5	5	14	100.0	Confident
155	A0A644F4C2	Uncharacterized protein (A0A644F4C2_GIAIC)	GL50803_00103365		230.61150984516914	63.44	0.0	0.0					Related Proteins	A8BAL4	A0A644F4C2, A8BAL4	0	10	0	0	10	0	0	13	94.5945945945946	Doubtful
156	A8BAU7	CCT-theta (A8BAU7_GIAIC)	GL50803_13500		60.60775415772517	62.88	6.93	39.451053141058054					Single Protein		A8BAU7	3	5	5	3	5	3	4	5	100.0	Confident
157	A8BRV7	Protein kinase domain-containing protein (A8BRV7_GIAIC)	GL50803_13921		43.08062494620174	70.47	5.44	52.40215644494075					Single Protein		A8BRV7	2	8	8	2	8	2	3	9	100.0	Confident
158	A8BS90	M20_dimer domain-containing protein (A8BS90_GIAIC)	GL50803_8407		55.06817246046047	63.04	2.17	47.85989764104526					Single Protein		A8BS90	1	4	4	1	4	1	2	6	91.89189189189189	Doubtful
159	A8BB76	V-type proton ATPase subunit C (A8BB76_GIAIC)	GL50803_87058		55.63131036346714	71.05	7.69	48.59778443137361					Single Protein		A8BB76	3	8	8	3	8	3	3	11	100.0	Confident
160	A8B8E9	Major facilitator superfamily transporter (A8B8E9_GIAIC)	GL50803_112063		72.47784155060408	45.73	1.83	15.655416033343293					Unrelated Proteins	A8B9A6	A8B8E9, A8B9A6	1	3	0	0	3	1	2	4	100.0	Doubtful
161	A8BB88	High cysteine membrane protein (A8BB88_GIAIC)	GL50803_16454		77.38396945123938	41.94	2.22	26.32294370257489	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		A8BB88	1	4	4	1	4	1	1	4	100.0	Doubtful
162	A8BB85	Carbamate kinase (A8BB85_GIAIC)	GL50803_16453		33.85740378734376	81.33	41.46	214.67610743192517	Oxidation of M(M16, M146, M275)	Oxidation of M(3)			Single Protein		A8BB85	16	25	25	16	25	16	21	30	100.0	Confident
163	A0A644F2E6	IFRD domain-containing protein (A0A644F2E6_GIAIC)	GL50803_003098		41.76569168555587	57.07	2.93	35.151757118345344					Related Proteins	A8BLD1	A0A644F2E6, A8BLD1	1	5	5	1	5	1	1	5	100.0	Doubtful
164	A8BRX1	AstB/chuR-related protein (A8BRX1_GIAIC)	GL50803_16519		42.19735737234661	62.73	2.41	33.587138848982796					Single Protein		A8BRX1	1	3	3	1	3	1	1	3	100.0	Doubtful
165	A8BRY6	Ribosomal_L30 domain-containing protein (A8BRY6_GIAIC)	GL50803_19436		27.041480978738402	100.0	41.28	179.16932948836916					Single Protein		A8BRY6	12	16	16	12	16	12	15	23	100.0	Confident
166	A8BA81	Uncharacterized protein (A8BA81_GIAIC)	GL50803_40067		54.92699243115397	66.74	2.67	30.103366468370215	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		A8BA81	1	4	4	1	4	1	1	4	91.89189189189189	Doubtful
167	A8BR95	High cysteine membrane protein Group 5 (A8BR95_GIAIC)	GL50803_21321		72.72116707715865	65.33	1.78	143.05043655111788					Single Protein		A8BR95	2	15	11	2	15	2	10	27	100.0	Confident
168	A0A644EY22	Axoneme-associated protein GASP-180 (A0A644EY22_GIAIC)	GL50803_0061565		179.16346936944646	82.54	20.1	58.977238669461705	Oxidation of M(M43, M137, M279, M314, M317)	Oxidation of M(5)			Single Protein		A0A644EY22	32	76	8	1	8	1	68	136	100.0	Confident
169	A8BA94	Uncharacterized protein (A8BA94_GIAIC)	GL50803_17577		120.14889386814986	55.11	0.93	14.912866656267724					Single Protein		A8BA94	1	8	8	1	8	1	1	8	100.0	Doubtful
170	A0A644EY11	Ankyrin repeat protein 3 (A0A644EY11_GIAIC)	GL50803_0061564		205.14148800148797	82.91	4.64	8.095616673460304					Single Protein		A0A644EY11	5	16	15	5	15	5	5	21	100.0	Confident
171	A8BAA3	Uncharacterized protein (A8BAA3_GIAIC)	GL50803_94463		53.35583578017722	74.58	6.67	78.60323466741112					Single Protein		A8BAA3	3	8	8	3	8	3	5	14	100.0	Confident
172	A8BRH9	Protein kinase domain-containing protein (A8BRH9_GIAIC)	GL50803_16235		46.0680385965422	92.8	11.41	58.51357419410257					Single Protein		A8BRH9	4	11	11	4	11	4	5	11	100.0	Confident
173	A8BAF5	Coiled-coil protein (A8BAF5_GIAIC)	GL50803_17249		190.40386809952702	92.54	8.6	35.57382198196953	Oxidation of M(M214)	Oxidation of M(1)			Single Protein		A8BAF5	12	37	37	12	37	12	25	49	100.0	Confident
174	A8BAF3	Peptidylprolyl isomerase (A8BAF3_GIAIC)	GL50803_3643		37.56052376792046	77.51	7.1	66.97553723140355	Oxidation of M(M290)	Oxidation of M(1)			Single Protein		A8BAF3	2	9	9	2	9	2	3	10	100.0	Confident
175	A8BAG8	ANK_REP_REGION domain-containing protein (A8BAG8_GIAIC)	GL50803_102813		36.9654354153169	77.84	17.2	71.81343422175469					Single Protein		A8BAG8	5	10	7	3	10	5	7	11	100.0	Confident
176	A8BSL8	Kinase, NEK (A8BSL8_GIAIC)	GL50803_114535		115.93345746835946	83.59	1.06	11.705135255540023					Single Protein		A8BSL8	1	16	16	1	16	1	4	16	100.0	Doubtful
177	A8BSN8	Protein kinase domain-containing protein (A8BSN8_GIAIC)	GL50803_6680		38.78180420460052	65.9	7.74	121.70823432373336					Single Protein		A8BSN8	2	10	10	2	10	2	5	13	100.0	Confident
178	A8BBN0	Nop domain-containing protein (A8BBN0_GIAIC)	GL50803_5359		69.00883694655084	88.25	2.12	36.9294153086695					Single Protein		A8BBN0	1	6	6	1	6	1	2	7	100.0	Doubtful
179	A8BSP4	Glyceraldehyde-3-phosphate dehydrogenase (A8BSP4_GIAIC)	GL50803_6687		36.31213867354564	68.75	7.14	72.98871790545317	Oxidation of M(M302)	Oxidation of M(1)			Single Protein		A8BSP4	3	10	10	3	10	3	5	12	100.0	Confident
180	A8BBP6	UBA_e1_C domain-containing protein (A8BBP6_GIAIC)	GL50803_10661		121.3449284220878	64.19	2.2	19.788226909278325	Oxidation of M(M567)	Oxidation of M(1)			Single Protein		A8BBP6	2	7	7	2	7	2	2	13	100.0	Confident
181	A8BBP3	Ribosomal protein S15 (A8BBP3_GIAIC)	GL50803_15260		16.681235011105528	100.0	5.52	78.06114339384277					Single Protein		A8BBP3	1	2	2	1	2	1	1	2	91.89189189189189	Doubtful
182	A0A644F6T1	ANK_REP_REGION domain-containing protein (A0A644F6T1_GIAIC)	GL50803_0017552		44.44808786998806	67.9	2.47	30.264347037719787					Unrelated Proteins	A8BPT3	A0A644F6T1, A8BPT3	1	6	6	1	6	1	1	6	100.0	Doubtful
183	A8BSS7	ANK_REP_REGION domain-containing protein (A8BSS7_GIAIC)	GL50803_21505		95.18177514866848	91.5	2.64	17.327004656880526					Single Protein		A8BSS7	2	16	13	1	15	2	3	18	100.0	Confident
184	A8BST9	PlsC domain-containing protein (A8BST9_GIAIC)	GL50803_15987		38.625200731540005	81.95	6.21	56.59432896053601	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		A8BST9	2	6	6	2	6	2	2	6	89.1891891891892	Doubtful
185	A8BBT5	Axoneme-associated protein GASP-180 (A8BBT5_GIAIC)	GL50803_16745		115.8968255063574	83.93	22.81	46.37207624934054	Oxidation of M(M536)	Oxidation of M(1)			Single Protein		A8BBT5	21	37	37	21	37	21	27	43	100.0	Confident
186	A8BC70	Sec24-like (A8BC70_GIAIC)	GL50803_17164		105.81138599064325	48.3	2.57	27.165277901057284					Single Protein		A8BC70	2	6	6	2	6	2	2	6	100.0	Confident
187	A8B252	40S ribosomal protein S8 (A8B252_GIAIC)	GL50803_5845		19.401496365979487	85.06	8.62	65.05095282820231					Single Protein		A8B252	1	2	2	1	2	1	2	3	89.1891891891892	Doubtful
188	A8BBW8	ANK_REP_REGION domain-containing protein (A8BBW8_GIAIC)	GL50803_33660		103.90305830858402	84.8	2.14	19.65080866685278					Single Protein		A8BBW8	2	8	8	2	8	2	3	8	100.0	Confident
189	A8BC83	ATP_bind_3 domain-containing protein (A8BC83_GIAIC)	GL50803_7368		33.89745931536708	100.0	6.64	56.406307934089035					Single Protein		A8BC83	2	5	5	2	5	2	2	5	97.2972972972973	Doubtful
190	A8BT96	Uncharacterized protein (A8BT96_GIAIC)	GL50803_6366		22.371351200567815	55.45	5.45	69.44089443010553					Single Protein		A8BT96	1	2	2	1	2	1	1	2	100.0	Doubtful
191	A8BT95	Uncharacterized protein (A8BT95_GIAIC)	GL50803_6367		31.450881031707155	92.0	3.64	41.15951197129892					Single Protein		A8BT95	1	2	2	1	2	1	1	2	100.0	Doubtful
192	A8B1U4	IFT complex B (A8B1U4_GIAIC)	GL50803_14713		41.40219607313334	65.37	3.88	36.74956426008832	Oxidation of M(M8)	Oxidation of M(1)			Single Protein		A8B1U4	1	2	2	1	2	1	1	3	100.0	Doubtful
193	A8B1V5	Aspartate aminotransferase (A8B1V5_GIAIC)	GL50803_91056		47.589133059200854	59.02	7.96	48.59778443137361					Single Protein		A8B1V5	3	7	7	3	7	3	4	7	100.0	Doubtful
194	A8BBY3	ATP-dependent RNA helicase A (A8BBY3_GIAIC)	GL50803_92739		140.58056091930115	58.37	0.72	12.210211210471629					Single Protein		A8BBY3	1	7	7	1	7	1	1	8	100.0	Doubtful
195	A8BBZ9	ThiF domain-containing protein (A8BBZ9_GIAIC)	GL50803_11436		29.211149878821068	81.06	5.3	42.874491636769704	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		A8BBZ9	1	4	4	1	4	1	1	4	100.0	Doubtful
196	A0A644F722	Fe-ADH domain-containing protein (A0A644F722_GIAIC)	GL50803_0013350		44.65665279190711	71.18	6.9	45.887293751785954					Related Proteins	E2RTV7	A0A644F722, E2RTV7	2	6	6	2	6	2	2	7	100.0	Doubtful
197	A8BRZ3	Ribosomal protein L3 (A8BRZ3_GIAIC)	GL50803_16525		42.61500303772079	93.67	28.23	147.1340074096517	Oxidation of M(M270, M284)	Oxidation of M(2)			Single Protein		A8BRZ3	11	14	14	11	14	11	20	28	100.0	Confident
198	A0A644FB74	Ribosomal protein L10a (A0A644FB74_GIAIC)	GL50803_001345		24.57540540521956	89.86	7.37	52.16067185302858					Related Proteins	E2RU33	A0A644FB74, E2RU33	1	5	5	1	5	1	2	5	97.2972972972973	Doubtful
199	A8BSD2	Phosphatase subunit gene g4-1 (A8BSD2_GIAIC)	GL50803_17157		51.65877341281785	56.29	3.09	33.78765908091702	Oxidation of M(M407)	Oxidation of M(1)			Single Protein		A8BSD2	1	3	3	1	3	1	1	3	100.0	Doubtful
200	D3KG44	Nudix hydrolase domain-containing protein (D3KG44_GIAIC)	GL50803_14603		37.396735571912856	78.61	4.52	39.7153185687972					Single Protein		D3KG44	1	3	3	1	3	1	1	3	89.1891891891892	Doubtful
201	A0A644EYB1	ANK_REP_REGION domain-containing protein (A0A644EYB1_GIAIC)	GL50803_0014800		42.331420442507905	55.75	2.81	46.19945221268246	Oxidation of M(M53)	Oxidation of M(1)			Related Proteins	A8BCG5	A0A644EYB1, A8BCG5	1	2	0	0	2	1	3	3	89.1891891891892	Doubtful
202	A8BSI3	SER_THR_PHOSPHATASE domain-containing protein (A8BSI3_GIAIC)	GL50803_7588		47.277179269786956	67.46	15.55	135.02695195580083					Single Protein		A8BSI3	6	10	10	6	10	6	12	16	100.0	Confident
203	A0A644F0V8	Putative Nucleotidyl transferase (A0A644F0V8_GIAIC)	GL50803_0017393		36.43230206777361	67.18	5.83	34.720447215052765					Unrelated Proteins	A8BM08	A0A644F0V8, A8BM08	1	4	4	1	4	1	1	4	100.0	Doubtful
204	A8BBJ1	FAD-dependent glycerol-3-phosphate dehydrogenase (A8BBJ1_GIAIC)	GL50803_16125		118.77832403970385	65.17	6.84	56.22312955445988					Single Protein		A8BBJ1	7	17	17	7	17	7	15	26	100.0	Confident
205	A8BBI7	Ubiquitin carboxyl-terminal hydrolase (A8BBI7_GIAIC)	GL50803_14460		92.99685458684401	54.7	2.56	30.47173854948096					Single Protein		A8BBI7	3	12	12	3	12	3	3	13	100.0	Confident
206	A8BBI5	T-complex protein 1 subunit eta (A8BBI5_GIAIC)	GL50803_16124		64.71139757251473	88.07	2.18	19.023303852281014					Single Protein		A8BBI5	1	16	16	1	16	1	2	16	100.0	Doubtful
207	A8B2M2	Uncharacterized protein (A8B2M2_GIAIC)	GL50803_17189		267.67457584936705	82.16	0.71	5.2966147833912975					Single Protein		A8B2M2	1	9	9	1	9	1	1	9	100.0	Doubtful
208	HBB_HUMAN				15.8572496933539	100.0	8.9	155.05295605626304					Single Protein		HBB_HUMAN	1	4	4	1	4	1	3	6	100.0	Doubtful
209	A8BTQ0	Phospholipase B-like (A8BTQ0_GIAIC)	GL50803_93548		62.74799449973198	47.43	6.8	188.64776320178672	Oxidation of M(M416, M430)	Oxidation of M(2)			Single Protein		A8BTQ0	6	13	13	6	13	6	14	20	100.0	Confident
210	A8BD27	Protein-ribulosamine 3-kinase (A8BD27_GIAIC)	GL50803_2969		31.164660668093674	53.63	2.77	49.86284489915067					Single Protein		A8BD27	1	3	3	1	3	1	1	3	100.0	Doubtful
211	A8BD37	Phosphorylase B kinase gamma catalytic chain (A8BD37_GIAIC)	GL50803_10698		85.23441950142443	58.83	1.3	79.4306371375944					Single Protein		A8BD37	1	11	11	1	11	1	4	16	100.0	Doubtful
212	A8BCR6	Cytosolic HSP70 (A8BCR6_GIAIC)	GL50803_88765		71.58845398085042	66.27	26.96	138.19972049682642	Oxidation of M(M123)	Oxidation of M(1)			Single Protein		A8BCR6	19	34	34	19	34	19	47	83	100.0	Confident
213	A8B313	Kelch repeat-containing protein (A8B313_GIAIC)	GL50803_14584		109.8759782146633	47.56	1.02	57.16598884902628					Single Protein		A8B313	1	4	4	1	4	1	3	7	91.89189189189189	Doubtful
214	A8BU40	RuvB-like helicase (A8BU40_GIAIC)	GL50803_17565		52.58387952524344	75.36	10.35	53.593114545962116					Single Protein		A8BU40	4	6	6	4	6	4	4	6	100.0	Confident
215	A8BCS1	BRO1 domain-containing protein (A8BCS1_GIAIC)	GL50803_7031		109.19642097335746	75.58	12.66	37.975485195886854	Oxidation of M(M351, M475)	Oxidation of M(2)			Single Protein		A8BCS1	10	17	17	10	17	10	12	23	100.0	Confident
216	A8BU59	Tr-type G domain-containing protein (A8BU59_GIAIC)	GL50803_17570		99.56239362711469	74.5	15.48	61.22501702434864	Oxidation of M(M362, M884)	Oxidation of M(2)			Single Protein		A8BU59	14	47	47	14	47	14	24	68	100.0	Confident
217	A8B322	PX domain-containing protein (A8B322_GIAIC)	GL50803_42357		115.17148816122697	48.1	4.39	45.97547688093859	Oxidation of M(M253)	Oxidation of M(1)			Single Protein		A8B322	4	19	19	4	19	4	8	29	100.0	Confident
218	REF_HEVBR				14.71268950229706	82.61	60.14	1395.3945659052783					Single Protein		REF_HEVBR	10	12	12	10	12	10	55	68	100.0	Confident
219	A8BS79	40S ribosomal protein S3a (RS3A_GIAIC)	GL50803_16265		28.345867686064256	100.0	40.73	360.5973734838788	Oxidation of M(M225, M231)	Oxidation of M(2)			Related Proteins	A0A644F9A2	A0A644F9A2, A8BS79	14	23	23	14	23	14	26	38	100.0	Confident
220	A8B344	PX domain-containing protein (A8B344_GIAIC)	GL50803_16595		200.88454984606943	54.06	11.43	110.63486727455161	Oxidation of M(M1121, M1411)	Oxidation of M(2)			Single Protein		A8B344	24	69	69	24	69	24	55	121	100.0	Confident
221	A8B2S4	Protein kinase domain-containing protein (A8B2S4_GIAIC)	GL50803_14742		32.61535019921594	80.84	9.41	81.05958575076771	Oxidation of M(M12)	Oxidation of M(1)			Single Protein		A8B2S4	3	7	7	3	7	3	3	7	100.0	Confident
222	A8B343	PX domain-containing protein (A8B343_GIAIC)	GL50803_7723		80.6154505997998	74.22	5.13	79.90605071162236					Single Protein		A8B343	3	8	8	3	8	3	6	14	100.0	Confident
223	A8BU80	Thioredoxin domain-containing protein (A8BU80_GIAIC)	GL50803_15383		27.63887652124432	59.35	4.47	46.011649561411396					Single Protein		A8BU80	1	2	2	1	2	1	1	2	100.0	Doubtful
224	A8B2U2	Fructose-bisphosphate aldolase (A8B2U2_GIAIC)	GL50803_11043		35.19107645027319	69.35	17.34	221.64266307685457	Oxidation of M(M222, M260, M262, M293)	Oxidation of M(4)			Single Protein		A8B2U2	8	24	24	8	24	8	14	30	100.0	Confident
225	E2RTP6	Alpha-7.1 giardin (E2RTP6_GIAIC)	GL50803_103373		42.882504128640136	100.0	21.13	50.41488762541613	Oxidation of M(M111)	Oxidation of M(1)			Related Proteins	E2RTW1	E2RTP6, E2RTW1	10	16	0	0	9	6	14	21	100.0	Confident
226	A8B382	Ribosome biogenesis protein BMS1 (A8B382_GIAIC)	GL50803_102722		145.77505391372694	76.72	1.24	10.03445548945674	Oxidation of M(M361)	Oxidation of M(1)			Single Protein		A8B382	1	4	4	1	4	1	1	4	100.0	Doubtful
227	A8B1Z3	Phosphoenolpyruvate carboxykinase (GTP) (A8B1Z3_GIAIC)	GL50803_10623		73.79714958838765	56.42	2.75	97.20400012305802					Single Protein		A8B1Z3	2	9	9	2	9	2	5	15	100.0	Confident
228	A8B1Y6	Coatomer beta subunit (A8B1Y6_GIAIC)	GL50803_88082		114.8053645754326	66.13	2.29	17.9664536382654					Single Protein		A8B1Y6	2	7	7	2	7	2	3	7	100.0	Confident
229	A8B1Y4	Ankyrin repeat protein 1 (A8B1Y4_GIAIC)	GL50803_10632		108.84128728341717	57.91	1.09	15.27512252646046					Single Protein		A8B1Y4	1	7	7	1	7	1	1	7	89.1891891891892	Doubtful
230	A8BTB7	Asparagine--tRNA ligase (A8BTB7_GIAIC)	GL50803_14375		62.39842915673947	72.26	1.82	25.492940973214417					Single Protein		A8BTB7	1	5	5	1	5	1	1	8	100.0	Doubtful
231	A8B2A9	Protein kinase domain-containing protein (A8B2A9_GIAIC)	GL50803_16802		32.84130852005603	83.16	2.75	38.89644602098694					Single Protein		A8B2A9	1	5	5	1	5	1	1	6	91.89189189189189	Doubtful
