	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
117	A8BE76	Ribosomal protein L17 (A8BE76_GIAIC)	GL50803_98056		18.668977064860393	100.0	8.54	136.6368842656801					Single Protein		A8BE76	1	3	3	1	3	1	1	5	100.0	Doubtful
118	A8BDW4	TGc domain-containing protein (A8BDW4_GIAIC)	GL50803_16817		52.37552879294661	72.65	2.63	54.389439367892074					Single Protein		A8BDW4	1	1	1	1	1	1	1	1	100.0	Doubtful
119	A8BE80	START domain-containing protein (A8BE80_GIAIC)	GL50803_16717		28.601839754281933	87.79	5.34	97.42803921552841					Single Protein		A8BE80	1	2	2	1	2	1	1	2	100.0	Doubtful
120	CAS1_BOVIN				24.513426090790613	80.37	18.22	510.2699146898557					Single Protein		CAS1_BOVIN	4	8	8	4	8	4	9	15	100.0	Confident
121	A8BUY7	AAA family ATPase (A8BUY7_GIAIC)	GL50803_16867		96.29883673204348	84.48	2.18	38.635256930295746					Single Protein		A8BUY7	2	14	14	2	14	2	2	14	100.0	Confident
122	A8BDZ5	Protein kinase domain-containing protein (A8BDZ5_GIAIC)	GL50803_5346		55.079167394357015	78.09	1.83	45.45324344740676					Single Protein		A8BDZ5	1	3	3	1	3	1	1	3	100.0	Doubtful
123	A8B498	Pyruvate kinase (A8B498_GIAIC)	GL50803_17143		60.486829339886285	73.6	3.98	70.17259609469166	Oxidation of M(M100)	Oxidation of M(1)			Single Protein		A8B498	2	3	3	2	3	2	2	3	100.0	Confident
124	K1C15_SHEEP				48.74009619051495	82.78	17.0	654.5346461656234					Single Protein		K1C15_SHEEP	12	24	16	4	17	5	39	59	100.0	Confident
125	A0A644EYT1	Ankyrin repeat protein 1 (A0A644EYT1_GIAIC)	GL50803_0041212		182.41360077560236	83.58	3.7	33.795217037442754					Single Protein		A0A644EYT1	5	24	24	5	24	5	6	25	100.0	Confident
126	A0A644F2V1	Trophozoite antigen GTA-2 (A0A644F2V1_GIAIC)	GL50803_0015427		25.280174282941285	61.33	9.78	311.2284586051602	Oxidation of M(M1)	Oxidation of M(1)			Related Proteins	A8B291	A0A644F2V1, A8B291	3	7	7	3	7	3	4	8	100.0	Confident
127	A8B3I4	Thioredoxin domain-containing protein (A8B3I4_GIAIC)	GL50803_103713		40.31649424016585	82.77	9.04	133.8388593319119					Single Protein		A8B3I4	3	12	11	2	11	2	7	13	100.0	Confident
128	A8B3J7	Aldehyde-alcohol dehydrogenase (A8B3J7_GIAIC)	GL50803_93358		97.07136127304852	65.99	3.04	67.4328326977847					Single Protein		A8B3J7	3	9	9	3	9	3	4	12	100.0	Confident
129	A0A644EYR3	Uncharacterized protein (A0A644EYR3_GIAIC)	GL50803_0017332		178.43878454567056	53.18	17.65	249.38786281737174	Oxidation of M(M159, M241, M261, M527, M730, M1049, M1122, M1496)	Oxidation of M(8)			Related Proteins	A8BKC0	A0A644EYR3, A8BKC0	28	71	71	28	71	28	62	165	100.0	Confident
130	A0A644F983	Axoneme-associated protein GASP-180 (A0A644F983_GIAIC)	GL50803_00137716		179.16044455168097	83.96	9.28	51.313603573672616					Unrelated Proteins	A8B5G1	A0A644F983, A8B5G1	15	47	2	1	2	1	24	59	100.0	Confident
131	E2RU81	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase (PFP_GIAIC)	GL50803_14993		59.92547246797253	64.52	7.9	89.69903173773176	Oxidation of M(M487)	Oxidation of M(1)			Unrelated Proteins	A0A644FBA7	A0A644FBA7, E2RU81	3	7	6	3	7	3	3	7	100.0	Confident
132	A8BMZ1	S5 DRBM domain-containing protein (A8BMZ1_GIAIC)	GL50803_8118		26.706991437672556	100.0	40.91	313.06903905693054	Oxidation of M(M202)	Oxidation of M(1)			Single Protein		A8BMZ1	11	21	21	11	21	11	13	28	100.0	Confident
133	A8BMY9	Transducin (A8BMY9_GIAIC)	GL50803_14641		60.42432458600477	76.51	4.95	75.53409781878045	Oxidation of M(M359)	Oxidation of M(1)			Single Protein		A8BMY9	2	3	3	2	3	2	2	3	100.0	Confident
134	K22E_HUMAN				65.82539290353346	75.19	56.9	633.714818074583	Oxidation of M(M263, M300, M473)	Oxidation of M(3)			Single Protein		K22E_HUMAN	41	70	60	34	60	34	130	246	100.0	Confident
135	CATA_HUMAN				59.58771482863913	76.24	2.47	92.59689677508898					Single Protein		CATA_HUMAN	1	5	5	1	5	1	2	8	100.0	Doubtful
136	A0A644EZZ7	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase (A0A644EZZ7_GIAIC)	GL50803_007259		30.770328946777365	66.2	3.52	91.83790581791612					Related Proteins	A8BGX2	A0A644EZZ7, A8BGX2	1	1	1	1	1	1	1	2	100.0	Doubtful
137	A0A644F7X1	High cysteine membrane protein Group 3 (A0A644F7X1_GIAIC)	GL50803_0087706		85.75951676237943	40.58	1.92	14.336819590256898					Related and Unrelated Proteins	A8BTV5, A8BXV1, D3KID0	A0A644F7X1, A8BTV5, A8BXV1, D3KID0	1	1	0	0	1	1	1	1	100.0	Doubtful
138	A8BP13	Aminotran_1_2 domain-containing protein (A8BP13_GIAIC)	GL50803_16363		53.116093130436646	51.98	2.51	55.05761429870156					Single Protein		A8BP13	1	3	3	1	3	1	1	3	100.0	Doubtful
139	A8BP44	Uncharacterized protein (A8BP44_GIAIC)	GL50803_15251		32.47295220241819	61.9	4.42	107.7329279787093					Single Protein		A8BP44	1	6	6	1	6	1	1	7	100.0	Doubtful
140	A8BNT0	60S acidic ribosomal protein P0 (A8BNT0_GIAIC)	GL50803_17054		35.01445171685992	59.2	14.11	361.0329870866266					Single Protein		A8BNT0	7	17	15	7	17	7	9	19	100.0	Confident
141	A0A644F3M5	CoA_binding domain-containing protein (A0A644F3M5_GIAIC)	GL50803_0086511		98.9747850233321	73.17	0.89	15.100033032056292	Oxidation of M(M300)	Oxidation of M(1)			Related Proteins	A8B3P9	A0A644F3M5, A8B3P9	1	7	0	0	7	1	1	7	100.0	Doubtful
142	A8BPH9	Uncharacterized protein (A8BPH9_GIAIC)	GL50803_37350		796.3752488480283	70.28	0.25	3.7769170772916794					Single Protein		A8BPH9	1	17	17	1	17	1	1	20	100.0	Doubtful
143	A8BPL1	Uncharacterized protein (A8BPL1_GIAIC)	GL50803_112112		136.2284599362743	75.57	1.89	21.67161413885061			Oxidation of M (M437-{M437 M441 M455})	Oxidation of M (1)	Single Protein		A8BPL1	1	10	10	1	10	1	1	11	100.0	Doubtful
144	A8BQ26	Pyruvate, phosphate dikinase (A8BQ26_GIAIC)	GL50803_9909		97.59525893806959	83.26	7.01	62.85744299101761	Oxidation of M(M688)	Oxidation of M(1)			Single Protein		A8BQ26	5	12	12	5	12	5	5	16	100.0	Confident
145	A8BPR8	WD_REPEATS_REGION domain-containing protein (A8BPR8_GIAIC)	GL50803_17550		40.986887941944126	53.7	2.65	86.51910818367388					Single Protein		A8BPR8	1	4	4	1	4	1	1	4	100.0	Doubtful
146	A0A644F1Q1	TyrKc domain-containing protein (A0A644F1Q1_GIAIC)	GL50803_0061439		107.02154569487823	86.09	1.02	3.91482337868126					Related and Unrelated Proteins	A0A644F7M5, A8B4R2, A8BSS7, A8BZL6	A0A644F1Q1, A0A644F7M5, A8B4R2, A8BSS7, A8BZL6	1	1	0	0	1	1	1	2	100.0	Doubtful
147	A0A644F565	Coiled-coil protein (A0A644F565_GIAIC)	GL50803_0015591		175.44406398207624	54.04	1.32	32.19604744191312					Related Proteins	A8BZN3	A0A644F565, A8BZN3	2	7	7	2	7	2	3	7	100.0	Confident
148	A8BS28	ATP-dependent RNA helicase p47, putative (A8BS28_GIAIC)	GL50803_16376		56.91761955569137	84.3	3.68	108.56806695528843					Related Proteins	A0A644F7Y3	A0A644F7Y3, A8BS28	2	4	4	2	4	2	3	6	100.0	Doubtful
149	A0A644F3U0	CoA_binding domain-containing protein (A0A644F3U0_GIAIC)	GL50803_0013608		76.62327957294804	70.07	1.26	115.50746917304915	Oxidation of M(M529)	Oxidation of M(1)			Related Proteins	E2RU11	A0A644F3U0, E2RU11	1	4	4	1	4	1	4	7	100.0	Doubtful
150	A0A644F9I4	Axoneme-associated protein GASP-180 (A0A644F9I4_GIAIC)	GL50803_0013475		889.0849794944658	91.65	2.24	0.4684236176171983					Related Proteins	A8B615	A0A644F9I4, A8B615	1	16	16	1	16	1	2	19	98.35390946502058	Doubtful
151	A8BPC0	Tubulin alpha chain (A8BPC0_GIAIC)	GL50803_103676		50.51955955628639	68.5	11.89	168.9525918142298					Single Protein		A8BPC0	5	17	17	5	17	5	6	19	100.0	Confident
152	A0A644F2E5	AAA domain-containing protein (Fragment) (A0A644F2E5_GIAIC)	GL50803_0017243A		151.93100839626712	73.34	0.89	17.812757567226978					Related Proteins	A8BLL2	A0A644F2E5, A8BLL2	1	5	5	1	5	1	1	8	100.0	Doubtful
153	A8BQI8	Uncharacterized protein (A8BQI8_GIAIC)	GL50803_17037		28.74149779304303	77.56	4.33	176.44448046906717					Single Protein		A8BQI8	1	2	2	1	2	1	2	3	100.0	Doubtful
154	CAS2_BOVIN				26.00226670062708	88.74	18.47	298.7312540897406	Oxidation of M(M205)	Oxidation of M(1)			Single Protein		CAS2_BOVIN	7	16	16	7	16	7	10	43	100.0	Confident
155	A0A644F7J0	Ankyrin repeat protein 1 (A0A644F7J0_GIAIC)	GL50803_0017568		55.55301428979155	82.14	2.38	0.0					Unrelated Proteins	A8BU55	A0A644F7J0, A8BU55	1	7	0	0	7	1	2	9	98.34710743801654	Doubtful
156	A8BQU9	Chaperone protein DnaJ (A8BQU9_GIAIC)	GL50803_9808		45.08037969428589	83.37	11.0	136.90401404919066					Single Protein		A8BQU9	4	13	13	4	13	4	4	13	100.0	Confident
157	A8BR89	Prolyl-tRNA synthetase (A8BR89_GIAIC)	GL50803_15983		60.97877197408434	83.39	7.2	81.02989454808905					Single Protein		A8BR89	3	12	12	3	12	3	4	14	100.0	Confident
158	A8BPV3	Vacuolar ATP synthase subunit B (A8BPV3_GIAIC)	GL50803_12216		54.71269304335501	81.49	3.02	52.234146898768145					Single Protein		A8BPV3	1	7	7	1	7	1	1	7	100.0	Doubtful
159	A8BQB8	Heat-shock protein, putative (A8BQB8_GIAIC)	GL50803_16412		94.73795686811901	80.83	1.18	26.518874579374597					Single Protein		A8BQB8	1	5	5	1	5	1	1	6	100.0	Doubtful
160	A8BQG5	OBG-type G domain-containing protein (A8BQG5_GIAIC)	GL50803_16200		41.27126921742014	83.65	8.04	99.44577967265474					Single Protein		A8BQG5	2	10	10	2	10	2	3	11	98.33333333333333	Doubtful
161	A0A644F2P7	Ankyrin repeat protein 1 (A0A644F2P7_GIAIC)	GL50803_0016390		298.81912463455467	65.7	0.41	5.235618929806433					Unrelated Proteins	D3KI47	A0A644F2P7, D3KI47	1	7	0	0	7	1	1	9	100.0	Doubtful
162	A8B8Y7	Protein kinase domain-containing protein (A8B8Y7_GIAIC)	GL50803_101534		31.393622379183594	90.18	4.21	78.62613691077732					Single Protein		A8B8Y7	1	5	4	1	4	1	1	6	100.0	Doubtful
163	A8B8Z6	Ribosomal protein L15 (A8B8Z6_GIAIC)	GL50803_8001		24.27927738577214	100.0	5.39	219.69067666246602					Single Protein		A8B8Z6	1	4	4	1	4	1	2	7	100.0	Doubtful
164	A8B8Z3	Eukaryotic translation initiation factor 6 (A8B8Z3_GIAIC)	EIF6		26.79677518593244	88.21	4.47	91.09125617712006					Single Protein		A8B8Z3	1	6	6	1	6	1	3	7	100.0	Doubtful
165	A8B8Z2	Ribosomal_S3_C domain-containing protein (A8B8Z2_GIAIC)	GL50803_7999		24.72183430944391	88.94	4.15	103.26474202567528					Single Protein		A8B8Z2	1	4	4	1	4	1	2	4	98.3402489626556	Doubtful
166	A8B9C0	Importin beta-3 subunit (A8B9C0_GIAIC)	GL50803_15106		127.59649712696982	51.26	1.13	29.957819544881726	Oxidation of M(M66)	Oxidation of M(1)			Single Protein		A8B9C0	1	2	2	1	2	1	1	2	100.0	Doubtful
167	A8B8I5	VWFA domain-containing protein (A8B8I5_GIAIC)	GL50803_29490		29.96087643151288	72.35	5.68	84.88048871049824					Single Protein		A8B8I5	1	5	5	1	5	1	1	5	100.0	Doubtful
168	A8B8I2	Uncharacterized protein (A8B8I2_GIAIC)	GL50803_15395		207.43907622271786	55.94	1.66	26.825757006669832					Single Protein		A8B8I2	2	11	11	2	11	2	2	11	100.0	Doubtful
169	A8B8J9	Chaperone protein DnaJ (A8B8J9_GIAIC)	GL50803_15398		40.78272613335053	83.1	6.65	142.33008777675008					Single Protein		A8B8J9	4	9	9	4	9	4	4	11	100.0	Confident
170	A8B8K3	Cyclin (A8B8K3_GIAIC)	GL50803_17400		35.41108219763447	89.81	6.69	198.65646293946395					Single Protein		A8B8K3	2	4	4	2	4	2	3	6	100.0	Confident
171	A0A644FB17	Ribosomal protein SA (A0A644FB17_GIAIC)	GL50803_007766		28.054099993237	69.8	8.16	172.37268476593488					Related Proteins	A8BE86	A0A644FB17, A8BE86	2	4	4	2	4	2	2	5	100.0	Confident
172	A8B8N7	PPM-type phosphatase domain-containing protein (A8B8N7_GIAIC)	GL50803_32312		56.67494770783118	60.67	2.35	50.583406364721284					Single Protein		A8B8N7	1	3	3	1	3	1	1	3	100.0	Doubtful
173	A8BJ46	Phosphoglycerate mutase (2,3-diphosphoglycerate-independent) (A8BJ46_GIAIC)	GL50803_8822		65.0493263935995	64.18	3.57	69.01986350997392	Oxidation of M(M440)	Oxidation of M(1)			Single Protein		A8BJ46	2	9	9	2	9	2	2	9	100.0	Confident
174	A8BJ87	IFT complex B (A8BJ87_GIAIC)	GL50803_17105		215.27585016379933	74.39	0.66	13.442380935555807					Single Protein		A8BJ87	1	10	10	1	10	1	1	10	100.0	Doubtful
175	K1C10_HUMAN				59.48287701205572	61.72	36.26	1180.0486293578901	Oxidation of M(M150, M291)	Oxidation of M(2)			Single Protein		K1C10_HUMAN	48	69	62	41	62	41	173	273	100.0	Confident
176	A8B978	PCI domain-containing protein (A8B978_GIAIC)	GL50803_9099		45.618839055383994	66.26	2.71	70.02640318616105					Single Protein		A8B978	1	1	1	1	1	1	1	1	100.0	Doubtful
177	A8B8V6	PPM-type phosphatase domain-containing protein (A8B8V6_GIAIC)	GL50803_11740		39.09301715280167	81.11	4.44	70.4668208162627					Single Protein		A8B8V6	1	6	6	1	6	1	1	6	100.0	Doubtful
178	TAU_HUMAN				78.69874853084204	83.09	1.85	0.0					Single Protein		TAU_HUMAN	1	3	3	1	3	1	0	9	98.36734693877551	Doubtful
179	A8BKC8	SERPIN domain-containing protein (A8BKC8_GIAIC)	GL50803_4653		38.76094637346884	82.34	3.7	71.36448732347623					Single Protein		A8BKC8	1	6	6	1	6	1	1	6	100.0	Doubtful
180	A8B338	Thioredoxin domain-containing protein (A8B338_GIAIC)	GL50803_14521		22.508391042921534	68.66	11.44	666.918125582486	Oxidation of M(M129)	Oxidation of M(1)			Related Proteins	A8BYC4	A8B338, A8BYC4	2	5	4	2	4	2	6	10	100.0	Confident
181	A8BKJ8	Polyadenylate-binding protein, putative (A8BKJ8_GIAIC)	GL50803_5942		49.991767666666995	76.24	18.33	167.7767582043874					Single Protein		A8BKJ8	8	17	17	8	17	8	9	20	100.0	Confident
182	A8BJJ7	UTP--glucose-1-phosphate uridylyltransferase (A8BJJ7_GIAIC)	GL50803_29307		49.2622320662097	88.0	2.0	49.79655337682563					Single Protein		A8BJJ7	1	7	7	1	7	1	2	8	100.0	Doubtful
183	A8B9M4	Protein kinase domain-containing protein (A8B9M4_GIAIC)	GL50803_26199		53.02105562861737	61.57	2.07	62.94508151565037	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		A8B9M4	1	5	5	1	5	1	1	5	100.0	Doubtful
184	A8B9N7	Uncharacterized protein (A8B9N7_GIAIC)	GL50803_10524		27.266380516182473	84.8	4.8	105.70023122439402	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		A8B9N7	1	1	1	1	1	1	1	1	100.0	Doubtful
185	A8B9N2	Arginyl-tRNA synthetase (A8B9N2_GIAIC)	GL50803_10521		70.24969542219593	81.64	2.25	57.16441076421309					Single Protein		A8B9N2	2	7	7	2	7	2	2	7	100.0	Confident
186	A8B9Q3	Fibrillarin (A8B9Q3_GIAIC)	GL50803_97219		35.22111749260672	89.91	11.62	273.11885142901815	Oxidation of M(M164)	Oxidation of M(1)			Single Protein		A8B9Q3	4	7	7	4	7	4	7	11	98.31932773109243	Doubtful
187	A8BK50	Peptidylprolyl isomerase (A8BK50_GIAIC)	GL50803_10570		38.848790841264915	91.53	7.34	152.97669999236686					Single Protein		A8BK50	4	11	11	4	11	4	6	13	100.0	Confident
188	A8B9U8	AP complex subunit beta (A8B9U8_GIAIC)	GL50803_21423		122.75459048252533	60.07	5.12	93.60611655758252	Oxidation of M(M615)	Oxidation of M(1)			Single Protein		A8B9U8	5	13	13	5	13	5	9	27	100.0	Confident
189	A8BK79	AMP_N domain-containing protein (A8BK79_GIAIC)	GL50803_17327		49.64063003603258	74.32	11.26	160.58470837121288	Oxidation of M(M100)	Oxidation of M(1)			Single Protein		A8BK79	4	13	13	4	13	4	9	17	100.0	Confident
190	A0A644F1V6	Coiled-coil protein (A0A644F1V6_GIAIC)	GL50803_00113677		362.3769344544973	91.32	7.28	3.3974256689842046					Related Proteins	A8BNC0	A0A644F1V6, A8BNC0	3	30	30	3	30	3	5	33	100.0	Confident
191	A8BLC3	Kinase, NEK (A8BLC3_GIAIC)	GL50803_113553		71.47664112242151	81.23	2.62	73.35007862380208					Single Protein		A8BLC3	1	10	10	1	10	1	2	14	100.0	Doubtful
192	LYSC_HUMAN				16.52628387505715	81.08	6.08	151.4084393214293					Single Protein		LYSC_HUMAN	1	6	6	1	6	1	1	9	100.0	Doubtful
193	A8BLK0	Diadenosine tetraphosphate synthetase (A8BLK0_GIAIC)	GL50803_9011		69.8364197856725	79.07	1.77	39.451494752766784					Single Protein		A8BLK0	1	5	5	1	5	1	1	5	100.0	Doubtful
194	A8BLL7	60S ribosomal protein L7a (A8BLL7_GIAIC)	GL50803_17244		25.36669609506651	100.0	45.78	268.31575777306745	Oxidation of M(M61)	Oxidation of M(1)			Single Protein		A8BLL7	12	22	22	12	22	12	14	33	100.0	Confident
195	A8BLL4	Hybrid cluster protein (A8BLL4_GIAIC)	GL50803_3042		62.50482633969992	73.42	3.87	64.76430352477321	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		A8BLL4	2	4	4	2	4	2	2	6	100.0	Confident
196	A0A644F5K4	Protein phosphatase PP2A regulatory subunit A (A0A644F5K4_GIAIC)	GL50803_0016567		72.57377846428206	73.26	3.55	58.25420022418944	Oxidation of M(M644)	Oxidation of M(1)			Related Proteins	A8BJL0	A0A644F5K4, A8BJL0	2	7	7	2	7	2	2	8	100.0	Confident
197	A8BKM6	Uncharacterized protein (A8BKM6_GIAIC)	GL50803_8528		56.814988387937184	58.71	2.84	66.29718644843648					Single Protein		A8BKM6	1	4	4	1	4	1	1	4	100.0	Doubtful
198	A8BL07	W2 domain-containing protein (A8BL07_GIAIC)	GL50803_7522		46.86376531554676	80.98	2.2	62.073265982192616					Single Protein		A8BL07	1	3	3	1	3	1	1	3	100.0	Doubtful
199	A0A644F510	Methionine aminopeptidase (A0A644F510_GIAIC)	GL50803_0086600		44.118610733268014	61.11	3.79	82.68800376225657	Oxidation of M(M92)	Oxidation of M(1)			Related Proteins	A8BPF2	A0A644F510, A8BPF2	1	3	3	1	3	1	1	3	100.0	Doubtful
200	A8BKS8	S4 RNA-binding domain-containing protein (A8BKS8_GIAIC)	GL50803_4547		21.63972842978185	100.0	31.22	543.4147689931369	Oxidation of M(M149)	Oxidation of M(1)			Single Protein		A8BKS8	4	5	5	4	5	4	8	12	100.0	Confident
201	A8BL74	Uncharacterized protein (A8BL74_GIAIC)	GL50803_9861		42.68588009378571	100.0	38.96	307.67112239291794	Oxidation of M(M370)	Oxidation of M(1)			Single Protein		A8BL74	22	42	40	20	40	20	30	57	100.0	Confident
202	SRPP_HEVBR				22.330761677620327	100.0	22.55	594.995582627512					Single Protein		SRPP_HEVBR	4	4	4	4	4	4	8	18	100.0	Confident
203	A8BKY7	ANK_REP_REGION domain-containing protein (A8BKY7_GIAIC)	GL50803_113622		164.0170022765054	81.85	0.73	33.370735695564456					Single Protein		A8BKY7	1	8	8	1	8	1	2	9	100.0	Doubtful
204	TRFL_HUMAN				78.13191330722142	88.03	1.27	15.780597901106715					Single Protein		TRFL_HUMAN	1	2	1	0	2	1	1	4	100.0	Doubtful
205	E2RTP4	Alpha-1 giardin (E2RTP4_GIAIC)	GL50803_11654		33.867801712642056	82.37	29.83	233.94131401788366	Oxidation of M(M68, M127, M272)	Oxidation of M(3)			Single Protein		E2RTP4	10	17	9	6	9	6	11	21	100.0	Confident
206	E2RU04	Dynamin (E2RU04_GIAIC)	GL50803_14373		79.46246910511489	80.33	2.73	52.43786822052621	Oxidation of M(M668)	Oxidation of M(1)			Single Protein		E2RU04	2	4	4	2	4	2	2	6	100.0	Confident
207	E2RTR8	Thioredoxin domain-containing protein (E2RTR8_GIAIC)	GL50803_29487		25.76033005077483	89.74	10.26	175.5647715208596	Oxidation of M(M93)	Oxidation of M(1)			Single Protein		E2RTR8	3	8	8	3	8	3	4	10	100.0	Confident
208	E2RU36	Arginine deiminase (E2RU36_GIAIC)	GL50803_112103		64.09043851477969	83.45	21.38	223.86269425294515	Oxidation of M(M76, M186, M255, M522, M525)	Oxidation of M(5)			Single Protein		E2RU36	14	30	30	14	30	14	27	59	100.0	Confident
209	E2RU27	Thioredoxin reductase (E2RU27_GIAIC)	GL50803_9827		33.84700389599073	71.97	6.69	80.31702157552522					Single Protein		E2RU27	1	4	4	1	4	1	1	4	100.0	Doubtful
210	E2RTQ9	Alpha-2 giardin (E2RTQ9_GIAIC)	GL50803_7796		33.91349788125424	80.74	18.58	211.01049162573798	Oxidation of M(M68, M127)	Oxidation of M(2)			Single Protein		E2RTQ9	5	15	7	1	7	1	6	20	100.0	Confident
211	E2RTQ2	Kinesin-like protein (E2RTQ2_GIAIC)	GL50803_16945		79.61749694523218	76.19	1.68	35.9109759929031					Single Protein		E2RTQ2	1	2	2	1	2	1	1	2	100.0	Doubtful
212	CASK_BOVIN				21.255892161571378	38.95	14.74	1757.525413299728					Single Protein		CASK_BOVIN	3	6	6	3	6	3	12	20	100.0	Confident
213	E2RTN4	Ribosomal_L2_C domain-containing protein (E2RTN4_GIAIC)	GL50803_16086		27.020290433504577	77.29	12.75	252.95061974283936	Oxidation of M(M165)	Oxidation of M(1)			Single Protein		E2RTN4	3	9	9	3	9	3	5	11	100.0	Confident
214	E2RTN3	Glucosamine-6-phosphate isomerase (E2RTN3_GIAIC)	GL50803_10829		28.74954093365983	78.33	9.13	194.85607843105683					Single Protein		E2RTN3	2	4	4	2	4	2	3	5	100.0	Confident
215	E2RTN5	MHD domain-containing protein (E2RTN5_GIAIC)	GL50803_8917		48.38294426844029	67.51	12.21	183.47732572134635					Single Protein		E2RTN5	5	14	14	5	14	5	6	18	100.0	Confident
216	E2RTN7	Gamma giardin (E2RTN7_GIAIC)	GL50803_17230		35.60994348486699	82.96	8.68	186.13663440694467	Oxidation of M(M306)	Oxidation of M(1)			Single Protein		E2RTN7	4	13	13	4	13	4	7	15	100.0	Confident
217	E2RU97	14_3_3 domain-containing protein (E2RU97_GIAIC)	GL50803_6430		28.55835353513257	89.52	26.61	515.3914589850891					Single Protein		E2RU97	9	13	13	9	13	9	15	20	100.0	Confident
218	A0A644F070	Ankyrin repeat protein 1 (A0A644F070_GIAIC)	GL50803_0015410		27.644638865042516	86.45	11.16	129.0809275320941	Oxidation of M(M94, M99)	Oxidation of M(2)			Unrelated Proteins	A8BH21	A0A644F070, A8BH21	2	8	0	0	8	2	3	12	100.0	Confident
219	E2RU89	Fe-ADH domain-containing protein (E2RU89_GIAIC)	GL50803_3861		45.198821469273014	57.35	2.7	65.5217807589811					Single Protein		E2RU89	1	6	5	1	6	1	1	6	100.0	Doubtful
220	E2RTZ1	Pyruvate-flavodoxin oxidoreductase (E2RTZ1_GIAIC)	GL50803_114609		138.83955021037303	67.68	1.6	55.853561863338825					Single Protein		E2RTZ1	2	11	11	2	11	2	4	14	98.32635983263597	Doubtful
221	E2RTZ3	Thioredoxin domain-containing protein (E2RTZ3_GIAIC)	GL50803_9413		50.37552537978743	66.82	8.24	103.7428195350534					Single Protein		E2RTZ3	3	12	11	2	11	2	4	14	100.0	Confident
222	A8BM19	ANK_REP_REGION domain-containing protein (A8BM19_GIAIC)	GL50803_11720		48.43748079245936	73.98	6.56	87.5330039827013	Oxidation of M(M237)	Oxidation of M(1)			Single Protein		A8BM19	2	6	6	2	6	2	3	7	100.0	Confident
223	E2RTY8	Flavodoxin-like domain-containing protein (E2RTY8_GIAIC)	GL50803_10358		46.592076751423185	84.54	2.42	117.93920536616595	Oxidation of M(M273)	Oxidation of M(1)			Single Protein		E2RTY8	1	8	8	1	8	1	3	9	100.0	Doubtful
224	E2RTT6	Ornithine transcarbamylase (E2RTT6_GIAIC)	GL50803_10311		36.412817414484074	90.52	30.89	321.71100148625226	Oxidation of M(M65, M269)	Oxidation of M(2)	Oxidation of M (M112-{M112 M113})	Oxidation of M (1)	Single Protein		E2RTT6	13	18	18	13	18	13	16	29	100.0	Confident
225	E2RU58	RNA polymerase II subunit Rpb5a (E2RU58_GIAIC)	GL50803_137609		26.33789035877738	83.84	4.8	116.71067197693506					Single Protein		E2RU58	1	3	3	1	3	1	1	3	100.0	Doubtful
226	E2RU57	Alpha-7.3 giardin (E2RU57_GIAIC)	GL50803_114787		32.95148889460005	100.0	15.59	201.92924398992426	Oxidation of M(M18)	Oxidation of M(1)			Single Protein		E2RU57	6	13	9	4	9	4	9	17	100.0	Confident
227	E2RU42	Glucokinase (E2RU42_GIAIC)	GL50803_8826		37.688708383140906	74.34	2.33	79.74537017641116					Single Protein		E2RU42	1	5	5	1	5	1	2	5	100.0	Doubtful
228	E2RU47	Ribosomal_L18_c domain-containing protein (E2RU47_GIAIC)	GL50803_17395		33.874019073947174	100.0	13.47	247.72527816249118					Single Protein		E2RU47	5	21	21	5	21	5	6	25	100.0	Confident
229	E2RTS6	Phosphopyruvate hydratase (E2RTS6_GIAIC)	GL50803_11118		48.1891316595803	75.73	14.83	202.38342399698635	Oxidation of M(M1, M84)	Oxidation of M(2)			Single Protein		E2RTS6	7	15	15	7	15	7	14	27	100.0	Confident
230	E2RU65	Malate dehydrogenase (E2RU65_GIAIC)	GL50803_3331		35.47116029524868	61.63	10.57	267.8012318230448	Oxidation of M(M156)	Oxidation of M(1)			Single Protein		E2RU65	4	10	10	4	10	4	5	13	100.0	Confident
231	E2RTU4	Alpha-11 giardin (E2RTU4_GIAIC)	GL50803_17153		34.98863204906227	83.06	36.16	391.4034584580299	Oxidation of M(M248)	Oxidation of M(1)			Single Protein		E2RTU4	9	14	14	9	14	9	17	24	100.0	Confident
232	E2RTU7	Beta-giardin (E2RTU7_GIAIC)	GL50803_4812		30.857711325061654	88.6	43.75	622.3439031995434	Oxidation of M(M14, M45, M62, M171)	Oxidation of M(4)			Single Protein		E2RTU7	15	31	31	15	31	15	25	43	100.0	Confident
