	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
114	A8BSI3	SER_THR_PHOSPHATASE domain-containing protein (A8BSI3_GIAIC)	GL50803_7588		47.277179269786956	72.73	2.15	90.09385938334516					Single Protein		A8BSI3	1	8	8	1	8	1	2	12	99.20634920634922	Doubtful
115	A8BBJ1	FAD-dependent glycerol-3-phosphate dehydrogenase (A8BBJ1_GIAIC)	GL50803_16125		118.77832403970385	75.16	1.08	19.522017682729327					Single Protein		A8BBJ1	1	7	7	1	7	1	1	7	100.0	Doubtful
116	A8BU21	UBA-like domain-containing protein (A8BU21_GIAIC)	GL50803_12885		42.59567047923537	73.62	5.03	178.4965371059108					Single Protein		A8BU21	2	5	5	2	5	2	4	7	100.0	Confident
117	A8BTQ0	Phospholipase B-like (A8BTQ0_GIAIC)	GL50803_93548		62.74799449973198	55.88	8.64	330.26015321381476	Oxidation of M(M416, M430)	Oxidation of M(2)			Single Protein		A8BTQ0	8	12	12	8	12	8	17	22	100.0	Confident
118	A8BD37	Phosphorylase B kinase gamma catalytic chain (A8BD37_GIAIC)	GL50803_10698		85.23441950142443	70.52	1.3	30.58449436960928					Single Protein		A8BD37	1	10	10	1	10	1	1	11	100.0	Doubtful
119	A8BCR6	Cytosolic HSP70 (A8BCR6_GIAIC)	GL50803_88765		71.58845398085042	76.96	16.87	173.0700428324776					Single Protein		A8BCR6	10	17	17	10	17	10	15	27	100.0	Confident
120	A8B313	Kelch repeat-containing protein (A8B313_GIAIC)	GL50803_14584		109.8759782146633	52.04	1.02	58.697514446724874					Single Protein		A8B313	1	2	2	1	2	1	2	3	100.0	Doubtful
121	A8BU40	RuvB-like helicase (A8BU40_GIAIC)	GL50803_17565		52.58387952524344	79.92	5.38	72.63817412782204					Single Protein		A8BU40	3	6	6	3	6	3	3	6	100.0	Confident
122	A8BU59	Tr-type G domain-containing protein (A8BU59_GIAIC)	GL50803_17570		99.56239362711469	87.53	2.45	99.8081781909005					Single Protein		A8BU59	2	14	14	2	14	2	6	20	100.0	Confident
123	RS27A_HUMAN				17.95349157867425	100.0	24.36	251.439833519384					Single Protein		RS27A_HUMAN	3	25	23	2	25	3	5	73	99.20634920634922	Doubtful
124	REF_HEVBR				14.71268950229706	100.0	60.14	1931.553821476267					Single Protein		REF_HEVBR	9	11	11	9	11	9	45	63	100.0	Confident
125	A8BS79	40S ribosomal protein S3a (RS3A_GIAIC)	GL50803_16265		28.345867686064256	100.0	43.55	381.3831168883774	Oxidation of M(M225, M231)	Oxidation of M(2)			Related Proteins	A0A644F9A2	A0A644F9A2, A8BS79	18	24	24	18	24	18	28	41	100.0	Confident
126	A8B344	PX domain-containing protein (A8B344_GIAIC)	GL50803_16595		200.88454984606943	56.71	9.61	86.1768373121336	Oxidation of M(M1047, M1121, M1411)	Oxidation of M(3)			Single Protein		A8B344	15	44	44	15	44	15	22	65	100.0	Confident
127	A8BU75	Ribosomal protein L13a (A8BU75_GIAIC)	GL50803_11247		22.85797267667244	100.0	6.6	88.49320705927558					Single Protein		A8BU75	1	4	4	1	4	1	1	5	100.0	Doubtful
128	A8B2T4	Uncharacterized protein (A8B2T4_GIAIC)	GL50803_87926		47.859538873158094	71.33	6.29	95.78660324547963	Oxidation of M(M196)	Oxidation of M(1)			Single Protein		A8B2T4	2	5	5	2	5	2	3	6	100.0	Confident
129	A8BU80	Thioredoxin domain-containing protein (A8BU80_GIAIC)	GL50803_15383		27.63887652124432	87.8	9.35	106.29976701632494	Oxidation of M(M174)	Oxidation of M(1)			Single Protein		A8BU80	2	3	3	2	3	2	2	3	100.0	Doubtful
130	A8B2U2	Fructose-bisphosphate aldolase (A8B2U2_GIAIC)	GL50803_11043		35.19107645027319	90.4	13.0	184.08304402256275	Oxidation of M(M293)	Oxidation of M(1)			Single Protein		A8B2U2	4	9	9	4	9	4	5	13	100.0	Confident
131	E2RTP6	Alpha-7.1 giardin (E2RTP6_GIAIC)	GL50803_103373		42.882504128640136	100.0	7.22	62.58222660497185	Oxidation of M(M111)	Oxidation of M(1)			Related Proteins	E2RTW1	E2RTP6, E2RTW1	3	10	0	0	6	2	6	14	100.0	Confident
132	A8B2X2	L-serine dehydratase (A8B2X2_GIAIC)	GL50803_15090		56.0005467093244	69.77	6.4	72.63817412782204					Single Protein		A8B2X2	2	4	4	2	4	2	2	5	100.0	Confident
133	A0A644F186	Fcf2 domain-containing protein (A0A644F186_GIAIC)	GL50803_009611		23.143218449598507	100.0	4.48	86.73214821232482					Related Proteins	A8BAS5	A0A644F186, A8BAS5	1	6	6	1	6	1	1	6	100.0	Doubtful
134	A8B1Z3	Phosphoenolpyruvate carboxykinase (GTP) (A8B1Z3_GIAIC)	GL50803_10623		73.79714958838765	67.28	1.38	66.53878546060034					Single Protein		A8B1Z3	1	9	9	1	9	1	3	11	100.0	Doubtful
135	A0A644EYY1	NADH oxidase (A0A644EYY1_GIAIC)	GL50803_0033769		50.26330214123074	74.67	12.23	114.43938754100263					Related Proteins	A8BCS2	A0A644EYY1, A8BCS2	6	13	13	6	13	6	7	15	100.0	Confident
136	A8BTG5	Rav1p_C domain-containing protein (A8BTG5_GIAIC)	GL50803_93550		281.9568565952948	70.36	0.0	0.0					Single Protein		A8BTG5	0	15	15	0	15	0	1	17	89.65517241379311	Doubtful
137	ALBU_BOVIN				69.24844068501862	100.0	25.37	663.8692978608004					Single Protein		ALBU_BOVIN	25	35	31	21	31	21	130	188	100.0	Confident
138	A8B6M8	60S ribosomal protein L13 (A8B6M8_GIAIC)	GL50803_14622		26.5715225373825	84.62	11.97	289.08525865012007					Related Proteins	A0A644EZT7	A0A644EZT7, A8B6M8	5	13	13	5	13	5	6	17	100.0	Confident
139	A8BUP8	TCP-1 chaperonin subunit zeta (A8BUP8_GIAIC)	GL50803_10231		60.902363128133956	86.58	3.04	33.98277152178809	Oxidation of M(M22)	Oxidation of M(1)			Single Protein		A8BUP8	1	5	5	1	5	1	1	6	100.0	Doubtful
140	A0A644F5Z8	Protein kinase domain-containing protein (A0A644F5Z8_GIAIC)	GL50803_00d101307		32.49608659290965	68.28	3.24	36.62428947621279					Related Proteins	A8BJX2, A8BMM4	A0A644F5Z8, A8BJX2, A8BMM4	1	2	0	0	2	1	2	2	99.23664122137404	Doubtful
141	A8BE38	Malate dehydrogenase (A8BE38_GIAIC)	GL50803_14285		61.46120240894898	63.73	3.23	112.95785177544678					Single Protein		A8BE38	2	2	2	2	2	2	4	4	100.0	Confident
142	A8B3P4	Coiled-coil protein (A8B3P4_GIAIC)	GL50803_10167		132.9445093355254	82.35	1.43	15.225468812818594					Single Protein		A8B3P4	1	10	10	1	10	1	1	10	100.0	Doubtful
143	A8BDS9	Glycine-rich protein (A8BDS9_GIAIC)	GL50803_13616		53.649798532208145	72.11	2.69	46.4884314418061					Single Protein		A8BDS9	1	6	6	1	6	1	1	6	100.0	Doubtful
144	A0A644FAV9	Aminoacyl-histidine dipeptidase (A0A644FAV9_GIAIC)	GL50803_0015832		54.903203309072246	82.71	15.13	131.84744211436606	Oxidation of M(M363, M398)	Oxidation of M(2)			Related Proteins	A8BEJ1	A0A644FAV9, A8BEJ1	5	9	9	5	9	5	10	16	100.0	Confident
145	A0A644F867	Vacuolar protein sorting 26 (A0A644F867_GIAIC)	GL50803_00100864		54.640903946748026	58.3	1.58	118.19092739442229					Related Proteins	A8BY01	A0A644F867, A8BY01	1	3	3	1	3	1	2	4	99.23664122137404	Doubtful
146	A8BE60	J domain-containing protein (A8BE60_GIAIC)	GL50803_9751		39.63107782812406	77.81	10.09	118.37332080089517	Oxidation of M(M48)	Oxidation of M(1)			Single Protein		A8BE60	3	8	8	3	8	3	3	8	100.0	Confident
147	A8B440	ANK_REP_REGION domain-containing protein (A8B440_GIAIC)	GL50803_27925		87.55470157245493	91.6	7.38	48.68510330282977	Oxidation of M(M42)	Oxidation of M(1)			Single Protein		A8B440	4	14	14	4	14	4	5	18	100.0	Confident
148	A8BV70	Actin (A8BV70_GIAIC)	GL50803_40817		41.559740954687605	67.47	10.4	222.84277608535373					Single Protein		A8BV70	3	9	9	3	9	3	6	15	100.0	Confident
149	A8BE76	Ribosomal protein L17 (A8BE76_GIAIC)	GL50803_98056		18.668977064860393	100.0	8.54	106.29976701632494					Single Protein		A8BE76	1	6	6	1	6	1	1	8	100.0	Doubtful
150	A8BDW4	TGc domain-containing protein (A8BDW4_GIAIC)	GL50803_16817		52.37552879294661	77.9	2.63	42.31349949193517					Single Protein		A8BDW4	1	3	3	1	3	1	1	4	100.0	Doubtful
151	A8BE80	START domain-containing protein (A8BE80_GIAIC)	GL50803_16717		28.601839754281933	87.79	4.96	75.7963556116404					Single Protein		A8BE80	1	2	2	1	2	1	2	2	93.33333333333333	Doubtful
152	CAS1_BOVIN				24.513426090790613	80.37	22.9	408.80088695192865					Single Protein		CAS1_BOVIN	6	8	8	6	8	6	11	22	100.0	Confident
153	A8BUY7	AAA family ATPase (A8BUY7_GIAIC)	GL50803_16867		96.29883673204348	87.36	1.26	20.03811700077849					Single Protein		A8BUY7	1	19	19	1	19	1	2	24	100.0	Doubtful
154	A8B498	Pyruvate kinase (A8B498_GIAIC)	GL50803_17143		60.486829339886285	86.62	1.81	36.39490979264569					Single Protein		A8B498	1	6	6	1	6	1	2	7	100.0	Doubtful
155	K1C15_SHEEP				48.74009619051495	88.08	18.54	555.9801118345712					Single Protein		K1C15_SHEEP	10	15	9	5	10	6	41	54	100.0	Confident
156	A0A644EYT1	Ankyrin repeat protein 1 (A0A644EYT1_GIAIC)	GL50803_0041212		182.41360077560236	85.06	6.3	32.57454509386949					Single Protein		A0A644EYT1	9	35	35	9	35	9	9	39	100.0	Confident
157	A0A644F2V1	Trophozoite antigen GTA-2 (A0A644F2V1_GIAIC)	GL50803_0015427		25.280174282941285	61.33	9.78	294.0116571840416					Related Proteins	A8B291	A0A644F2V1, A8B291	3	5	5	3	5	3	5	6	100.0	Confident
158	A8BUH6	Protein kinase domain-containing protein (A8BUH6_GIAIC)	GL50803_24321		33.30376787640465	82.64	7.29	109.87286842863838					Single Protein		A8BUH6	2	6	6	2	6	2	2	6	100.0	Confident
159	A8BDH0	Kinase, NEK (A8BDH0_GIAIC)	GL50803_9421		64.41255294431431	85.1	2.91	31.52470486560088					Single Protein		A8BDH0	1	8	8	1	8	1	1	13	100.0	Doubtful
160	A8B3I4	Thioredoxin domain-containing protein (A8B3I4_GIAIC)	GL50803_103713		40.31649424016585	82.77	14.12	120.98098626067286	Oxidation of M(M268)	Oxidation of M(1)			Single Protein		A8B3I4	4	17	15	3	15	3	5	18	100.0	Confident
161	A8B3J7	Aldehyde-alcohol dehydrogenase (A8B3J7_GIAIC)	GL50803_93358		97.07136127304852	68.69	4.05	70.62044706871588					Single Protein		A8B3J7	4	15	15	4	15	4	6	20	100.0	Confident
162	A0A644EYR3	Uncharacterized protein (A0A644EYR3_GIAIC)	GL50803_0017332		178.43878454567056	53.18	20.8	302.8569560477837	Oxidation of M(M159, M241, M261, M527, M730, M788, M1049, M1122, M1496)	Oxidation of M(9)			Related Proteins	A8BKC0	A0A644EYR3, A8BKC0	41	61	61	41	61	41	103	190	100.0	Confident
163	A0A644F983	Axoneme-associated protein GASP-180 (A0A644F983_GIAIC)	GL50803_00137716		179.16044455168097	86.91	15.61	39.6201935405911	Oxidation of M(M64, M279)	Oxidation of M(2)			Unrelated Proteins	A8B5G1	A0A644F983, A8B5G1	25	45	0	0	0	0	35	69	100.0	Confident
164	E2RU81	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase (PFP_GIAIC)	GL50803_14993		59.92547246797253	69.12	9.38	79.29931673343016	Oxidation of M(M487)	Oxidation of M(1)			Unrelated Proteins	A0A644FBA7	A0A644FBA7, E2RU81	4	7	7	4	7	4	4	7	100.0	Confident
165	A8BMZ1	S5 DRBM domain-containing protein (A8BMZ1_GIAIC)	GL50803_8118		26.706991437672556	100.0	50.41	252.53091641552274	Oxidation of M(M22, M202)	Oxidation of M(2)			Single Protein		A8BMZ1	14	27	27	14	27	14	18	38	100.0	Confident
166	A8BMY9	Transducin (A8BMY9_GIAIC)	GL50803_14641		60.42432458600477	76.51	2.94	39.17564447343211					Single Protein		A8BMY9	1	4	4	1	4	1	2	4	100.0	Doubtful
167	K22E_HUMAN				65.82539290353346	79.07	56.12	508.072262057326	Oxidation of M(M263, M300, M473)	Oxidation of M(3)			Single Protein		K22E_HUMAN	41	59	50	34	50	34	169	248	100.0	Confident
168	CATA_HUMAN				59.58771482863913	76.24	7.79	126.06625261853412					Single Protein		CATA_HUMAN	2	9	9	2	9	2	4	19	100.0	Confident
169	A8BP44	Uncharacterized protein (A8BP44_GIAIC)	GL50803_15251		32.47295220241819	70.75	6.8	167.6265556795893					Single Protein		A8BP44	2	7	7	2	7	2	3	8	100.0	Confident
170	A8BNT0	60S acidic ribosomal protein P0 (A8BNT0_GIAIC)	GL50803_17054		35.01445171685992	59.2	21.47	290.64576271772995					Single Protein		A8BNT0	8	13	13	8	13	8	10	15	100.0	Confident
171	A0A644EZ07	Kinase, NEK (A0A644EZ07_GIAIC)	GL50803_008860		88.38432952435203	78.41	1.36	23.590205400104587					Related Proteins	A8BCD4	A0A644EZ07, A8BCD4	1	3	3	1	3	1	1	3	100.0	Doubtful
172	A0A644F3M5	CoA_binding domain-containing protein (A0A644F3M5_GIAIC)	GL50803_0086511		98.9747850233321	73.17	2.22	17.621120408366533	Oxidation of M(M300)	Oxidation of M(1)			Related Proteins	A8B3P9	A0A644F3M5, A8B3P9	2	6	0	0	6	2	2	6	100.0	Confident
173	A8BQ26	Pyruvate, phosphate dikinase (A8BQ26_GIAIC)	GL50803_9909		97.59525893806959	88.8	9.5	71.59283711861154	Oxidation of M(M587, M688)	Oxidation of M(2)			Single Protein		A8BQ26	7	20	20	7	20	7	10	24	100.0	Confident
174	A8BPR8	WD_REPEATS_REGION domain-containing protein (A8BPR8_GIAIC)	GL50803_17550		40.986887941944126	53.7	0.0	0.0					Single Protein		A8BPR8	0	5	5	0	5	0	1	5	99.2248062015504	Doubtful
175	A8BPT2	ANK_REP_REGION domain-containing protein (A8BPT2_GIAIC)	GL50803_17551		118.64039991049181	91.06	4.1	70.62044706871588	Oxidation of M(M580)	Oxidation of M(1)			Single Protein		A8BPT2	4	9	9	4	9	4	6	16	100.0	Confident
176	A0A644F565	Coiled-coil protein (A0A644F565_GIAIC)	GL50803_0015591		175.44406398207624	61.76	2.07	15.30689493115024					Related Proteins	A8BZN3	A0A644F565, A8BZN3	3	13	0	0	13	3	3	20	100.0	Confident
177	A0A644F3U0	CoA_binding domain-containing protein (A0A644F3U0_GIAIC)	GL50803_0013608		76.62327957294804	73.57	1.26	104.83860183396996	Oxidation of M(M529)	Oxidation of M(1)			Related Proteins	E2RU11	A0A644F3U0, E2RU11	2	5	5	2	5	2	5	7	100.0	Confident
178	A0A644F9I4	Axoneme-associated protein GASP-180 (A0A644F9I4_GIAIC)	GL50803_0013475		889.0849794944658	91.65	3.58	0.1366577965530328	Oxidation of M(M1547, M2113, M2679, M3182, M3748, M4314, M4880, M5446, M5949, M6452, M6955, M7458)	Oxidation of M(12)			Related Proteins	A8B615	A0A644F9I4, A8B615	2	16	0	0	16	2	2	19	100.0	Confident
179	A8BPC0	Tubulin alpha chain (A8BPC0_GIAIC)	GL50803_103676		50.51955955628639	74.01	19.38	187.17506830953232	Oxidation of M(M391, M398)	Oxidation of M(2)			Single Protein		A8BPC0	10	19	19	10	19	10	15	31	100.0	Confident
180	A8BPD8	WD_REPEATS_REGION domain-containing protein (A8BPD8_GIAIC)	GL50803_10881		56.083519372295406	65.69	2.34	44.47235150682982					Single Protein		A8BPD8	1	2	2	1	2	1	1	2	100.0	Doubtful
181	A8BQI1	Phosphatidylinositol transfer protein alpha isoform (A8BQI1_GIAIC)	GL50803_4197		39.29092477701348	100.0	4.64	50.53090374109359					Single Protein		A8BQI1	1	21	21	1	21	1	2	23	100.0	Doubtful
182	A8BQL1	AMPKBI domain-containing protein (A8BQL1_GIAIC)	GL50803_101919		27.76590073115656	72.24	6.12	85.03981361305995					Single Protein		A8BQL1	1	2	2	1	2	1	1	2	100.0	Doubtful
183	CAS2_BOVIN				26.00226670062708	100.0	28.83	239.76178258680304	Oxidation of M(M205)	Oxidation of M(1)			Single Protein		CAS2_BOVIN	11	16	16	11	16	11	12	62	100.0	Confident
184	A0A644F7J0	Ankyrin repeat protein 1 (A0A644F7J0_GIAIC)	GL50803_0017568		55.55301428979155	86.9	13.1	52.06255398861066					Unrelated Proteins	A8BU55	A0A644F7J0, A8BU55	5	13	0	0	13	5	6	16	100.0	Confident
185	A8BQU9	Chaperone protein DnaJ (A8BQU9_GIAIC)	GL50803_9808		45.08037969428589	83.37	12.96	150.8147427639238	Oxidation of M(M259, M340)	Oxidation of M(2)			Single Protein		A8BQU9	6	14	14	6	14	6	7	15	100.0	Confident
186	A8BR89	Prolyl-tRNA synthetase (A8BR89_GIAIC)	GL50803_15983		60.97877197408434	83.39	7.2	63.039046580358374					Single Protein		A8BR89	3	6	6	3	6	3	4	6	100.0	Confident
187	A8BPV3	Vacuolar ATP synthase subunit B (A8BPV3_GIAIC)	GL50803_12216		54.71269304335501	86.32	3.02	40.63674077080953					Single Protein		A8BPV3	1	9	9	1	9	1	1	9	94.11764705882352	Doubtful
188	HBA_HUMAN				15.116885097439225	59.57	6.38	494.5577812958096	Oxidation of M(M32)	Oxidation of M(1)			Single Protein		HBA_HUMAN	1	1	1	1	1	1	4	6	99.2156862745098	Doubtful
189	A8BQG5	OBG-type G domain-containing protein (A8BQG5_GIAIC)	GL50803_16200		41.27126921742014	83.65	8.04	77.36610262134892					Single Protein		A8BQG5	2	8	8	2	8	2	3	9	100.0	Confident
190	A0A644F2P7	Ankyrin repeat protein 1 (A0A644F2P7_GIAIC)	GL50803_0016390		298.81912463455467	72.03	0.37	8.146337285363218					Unrelated Proteins	D3KI47	A0A644F2P7, D3KI47	1	15	15	1	15	1	1	15	100.0	Doubtful
191	A8B8Z6	Ribosomal protein L15 (A8B8Z6_GIAIC)	GL50803_8001		24.27927738577214	100.0	5.39	341.82670177798605					Single Protein		A8B8Z6	1	9	9	1	9	1	4	12	100.0	Doubtful
192	A8B8Z3	Eukaryotic translation initiation factor 6 (A8B8Z3_GIAIC)	EIF6		26.79677518593244	88.21	10.57	129.92193746439713					Single Protein		A8B8Z3	3	3	3	3	3	3	3	3	100.0	Confident
193	A8B8Z2	Ribosomal_S3_C domain-containing protein (A8B8Z2_GIAIC)	GL50803_7999		24.72183430944391	100.0	16.13	147.28477703337188					Single Protein		A8B8Z2	3	8	8	3	8	3	3	8	100.0	Confident
194	A8B9C0	Importin beta-3 subunit (A8B9C0_GIAIC)	GL50803_15106		127.59649712696982	57.6	1.13	23.30636603031723	Oxidation of M(M66)	Oxidation of M(1)			Single Protein		A8B9C0	1	7	7	1	7	1	1	11	100.0	Doubtful
195	A8B8G6	Putative Serine peptidase (A8B8G6_GIAIC)	GL50803_15871		53.26379588708923	80.17	2.77	43.2584659818295					Single Protein		A8B8G6	1	3	3	1	3	1	1	5	92.3076923076923	Doubtful
196	A8B8I5	VWFA domain-containing protein (A8B8I5_GIAIC)	GL50803_29490		29.96087643151288	100.0	5.68	66.03470375256549					Single Protein		A8B8I5	1	3	3	1	3	1	1	3	100.0	Doubtful
197	A8B8I2	Uncharacterized protein (A8B8I2_GIAIC)	GL50803_15395		207.43907622271786	61.19	0.7	13.913137901578045					Single Protein		A8B8I2	1	8	8	1	8	1	1	9	100.0	Doubtful
198	A8BIJ2	S1 motif domain-containing protein (A8BIJ2_GIAIC)	GL50803_13943		38.07964867065831	91.62	3.89	52.19509518166853					Single Protein		A8BIJ2	1	7	7	1	7	1	1	7	100.0	Doubtful
199	A8B8J9	Chaperone protein DnaJ (A8B8J9_GIAIC)	GL50803_15398		40.78272613335053	83.1	9.14	174.50878418513346					Single Protein		A8B8J9	5	10	10	5	10	5	6	12	100.0	Confident
200	A8B8K3	Cyclin (A8B8K3_GIAIC)	GL50803_17400		35.41108219763447	89.81	6.69	216.3690293169167					Single Protein		A8B8K3	2	5	5	2	5	2	4	7	99.2	Doubtful
201	A8BIM7	Uncharacterized protein (A8BIM7_GIAIC)	GL50803_7233		47.12517709524522	93.98	2.78	40.354541182123356					Single Protein		A8BIM7	1	2	2	1	2	1	1	2	100.0	Doubtful
202	A0A644FB17	Ribosomal protein SA (A0A644FB17_GIAIC)	GL50803_007766		28.054099993237	79.59	8.16	223.5020742394524					Related Proteins	A8BE86	A0A644FB17, A8BE86	2	3	3	2	3	2	3	4	100.0	Doubtful
203	A8B918	Ankyrin repeat protein 1 (A8B918_GIAIC)	GL50803_14434		49.65082611445743	79.2	5.75	63.16362967636699					Single Protein		A8B918	2	8	8	2	8	2	2	9	100.0	Confident
204	A8BJ46	Phosphoglycerate mutase (2,3-diphosphoglycerate-independent) (A8BJ46_GIAIC)	GL50803_8822		65.0493263935995	64.18	4.92	101.42496592796506	Oxidation of M(M440)	Oxidation of M(1)			Single Protein		A8BJ46	3	9	9	3	9	3	4	10	100.0	Confident
205	K1C10_HUMAN				59.48287701205572	61.72	41.99	1430.7477624377534	Oxidation of M(M150, M291, M306, M321)	Oxidation of M(4)			Single Protein		K1C10_HUMAN	40	45	40	36	40	36	196	268	100.0	Confident
206	A8B8V6	PPM-type phosphatase domain-containing protein (A8B8V6_GIAIC)	GL50803_11740		39.09301715280167	81.11	8.33	82.23189523904381					Single Protein		A8B8V6	2	5	5	2	5	2	2	6	100.0	Confident
207	A8BKC8	SERPIN domain-containing protein (A8BKC8_GIAIC)	GL50803_4653		38.76094637346884	89.46	2.85	55.51962353718882	Oxidation of M(M183)	Oxidation of M(1)			Single Protein		A8BKC8	1	5	5	1	5	1	2	5	89.65517241379311	Doubtful
208	A8B338	Thioredoxin domain-containing protein (A8B338_GIAIC)	GL50803_14521		22.508391042921534	68.66	11.44	363.1908706391102	Oxidation of M(M129)	Oxidation of M(1)			Related Proteins	A8BYC4	A8B338, A8BYC4	2	5	5	2	5	2	4	12	100.0	Confident
209	A8BKJ8	Polyadenylate-binding protein, putative (A8BKJ8_GIAIC)	GL50803_5942		49.991767666666995	76.24	26.24	152.72668393730265	Oxidation of M(M107)	Oxidation of M(1)			Single Protein		A8BKJ8	13	19	19	13	19	13	13	23	100.0	Confident
210	A8BJJ7	UTP--glucose-1-phosphate uridylyltransferase (A8BJJ7_GIAIC)	GL50803_29307		49.2622320662097	93.33	4.22	38.74035953483842	Oxidation of M(M20)	Oxidation of M(1)			Single Protein		A8BJJ7	1	7	7	1	7	1	1	9	100.0	Doubtful
211	A8B9M4	Protein kinase domain-containing protein (A8B9M4_GIAIC)	GL50803_26199		53.02105562861737	61.57	3.51	48.96955559179013					Single Protein		A8B9M4	1	4	4	1	4	1	1	4	100.0	Doubtful
212	A8B9N2	Arginyl-tRNA synthetase (A8B9N2_GIAIC)	GL50803_10521		70.24969542219593	85.67	2.25	44.47235150682982					Single Protein		A8B9N2	2	10	10	2	10	2	2	11	100.0	Confident
213	A8B9Q3	Fibrillarin (A8B9Q3_GIAIC)	GL50803_97219		35.22111749260672	89.91	16.82	179.86595498317843	Oxidation of M(M164)	Oxidation of M(1)			Single Protein		A8B9Q3	5	10	10	5	10	5	7	13	100.0	Confident
214	A8BK50	Peptidylprolyl isomerase (A8BK50_GIAIC)	GL50803_10570		38.848790841264915	91.53	12.43	132.96479331872507					Single Protein		A8BK50	6	13	13	6	13	6	7	16	100.0	Confident
215	A8BK58	Glucose regulated protein 94 / Heat shock protein 90 (A8BK58_GIAIC)	GL50803_15247		99.75943066230364	78.79	1.25	21.7371094646849					Single Protein		A8BK58	1	16	16	1	16	1	1	16	100.0	Doubtful
216	A8B9U8	AP complex subunit beta (A8B9U8_GIAIC)	GL50803_21423		122.75459048252533	64.4	8.48	109.07608045148415	Oxidation of M(M615)	Oxidation of M(1)			Single Protein		A8B9U8	8	19	19	8	19	8	11	41	100.0	Confident
217	A8BK79	AMP_N domain-containing protein (A8BK79_GIAIC)	GL50803_17327		49.64063003603258	85.36	21.4	198.51204765153474	Oxidation of M(M100, M157)	Oxidation of M(2)			Single Protein		A8BK79	8	16	16	8	16	8	12	23	100.0	Confident
218	A0A644F1V6	Coiled-coil protein (A0A644F1V6_GIAIC)	GL50803_00113677		362.3769344544973	92.06	9.24	3.7623782756265385					Related Proteins	A8BNC0	A0A644F1V6, A8BNC0	5	41	41	5	41	5	9	50	100.0	Confident
219	A8BLA6	DM10 domain-containing protein (A8BLA6_GIAIC)	GL50803_14135		43.092661949166825	59.69	2.84	54.47863059586653					Single Protein		A8BLA6	1	6	6	1	6	1	1	6	100.0	Doubtful
220	A8BLC3	Kinase, NEK (A8BLC3_GIAIC)	GL50803_113553		71.47664112242151	81.23	6.15	61.8197226619762					Single Protein		A8BLC3	3	8	8	3	8	3	4	13	100.0	Confident
221	LYSC_HUMAN				16.52628387505715	81.08	14.19	353.37490116237745					Single Protein		LYSC_HUMAN	2	6	6	2	6	2	4	11	100.0	Confident
222	A8BLK0	Diadenosine tetraphosphate synthetase (A8BLK0_GIAIC)	GL50803_9011		69.8364197856725	87.12	1.61	30.69218625119241					Single Protein		A8BLK0	1	3	3	1	3	1	2	3	93.33333333333333	Doubtful
223	A8BLL7	60S ribosomal protein L7a (A8BLL7_GIAIC)	GL50803_17244		25.36669609506651	100.0	59.56	503.78370488301204	Oxidation of M(M61, M154, M209)	Oxidation of M(3)			Single Protein		A8BLL7	18	25	25	18	25	18	28	37	100.0	Confident
224	A0A644F5K4	Protein phosphatase PP2A regulatory subunit A (A0A644F5K4_GIAIC)	GL50803_0016567		72.57377846428206	80.68	3.55	45.32017796536557	Oxidation of M(M644)	Oxidation of M(1)			Related Proteins	A8BJL0	A0A644F5K4, A8BJL0	2	5	5	2	5	2	2	8	100.0	Confident
225	A8BL07	W2 domain-containing protein (A8BL07_GIAIC)	GL50803_7522		46.86376531554676	80.98	2.2	48.29130689938307					Single Protein		A8BL07	1	7	7	1	7	1	1	7	93.75	Doubtful
226	A8BKS8	S4 RNA-binding domain-containing protein (A8BKS8_GIAIC)	GL50803_4547		21.63972842978185	100.0	38.1	456.5828088034528	Oxidation of M(M149)	Oxidation of M(1)			Single Protein		A8BKS8	5	7	7	5	7	5	9	16	100.0	Confident
227	A8BL74	Uncharacterized protein (A8BL74_GIAIC)	GL50803_9861		42.68588009378571	100.0	55.32	240.93234095156336	Oxidation of M(M370)	Oxidation of M(1)			Single Protein		A8BL74	36	47	45	34	45	34	48	69	100.0	Confident
228	SRPP_HEVBR				22.330761677620327	100.0	14.71	427.28337722248256					Single Protein		SRPP_HEVBR	2	2	2	2	2	2	5	10	100.0	Doubtful
229	TRFL_HUMAN				78.13191330722142	88.03	1.27	24.55374900095393					Single Protein		TRFL_HUMAN	1	9	8	0	9	1	2	15	100.0	Doubtful
230	E2RU18	Phosphoglucomutase (E2RU18_GIAIC)	GL50803_17254		73.88252062154112	91.76	2.14	26.615514184240137					Single Protein		E2RU18	1	6	6	1	6	1	1	8	100.0	Doubtful
231	E2RTP4	Alpha-1 giardin (E2RTP4_GIAIC)	GL50803_11654		33.867801712642056	90.85	37.29	225.22044424819705	Oxidation of M(M68, M117, M127, M272)	Oxidation of M(4)			Single Protein		E2RTP4	16	36	24	8	24	8	20	42	100.0	Confident
